year,month,day,crime_disorder,crime_gun,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_violent,crime_property,crime_index,crime_disorder_day,crime_gun_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_gun_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_gun_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_gun_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2024,11,23,28,4,0,4,2,29,15,4,46,50,15,2,0,3,0,8,5,3,13,16,11,2,0,1,2,16,10,1,28,29,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,4,0,0,4,4,132,1,9,20,258,New Orleans
2012,12,23,23,0,5,5,10,24,8,10,42,52,8,0,0,0,2,15,0,0,17,17,13,0,5,4,7,7,7,9,21,30,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,1,4,5,148,1,11,49,287,New Orleans
2013,12,23,24,1,10,1,10,33,16,11,59,70,14,1,3,0,5,22,6,3,33,36,9,0,6,0,5,11,9,6,25,31,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,3,163,0,11,50,288,New Orleans
2014,12,23,26,2,1,7,13,25,15,8,53,61,12,2,1,4,10,17,5,5,32,37,12,0,0,2,2,6,9,2,17,19,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2,1,1,3,4,141,4,10,51,289,New Orleans
2015,12,23,27,1,6,2,16,24,12,8,52,60,15,1,0,1,12,14,5,1,31,32,11,0,6,0,2,8,7,6,17,23,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,2,0,0,4,4,152,1,6,52,290,New Orleans
2016,12,23,26,1,4,4,15,27,10,8,52,60,13,0,0,2,6,14,3,2,23,25,12,0,4,1,9,10,7,5,26,31,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,1,3,4,153,0,17,47,285,New Orleans
2017,12,23,48,0,4,5,3,30,13,9,46,55,18,0,3,2,1,16,3,5,20,25,29,0,1,3,2,12,10,4,24,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,166,2,6,48,286,New Orleans
2018,12,23,43,1,3,2,4,42,19,5,65,70,20,0,1,1,0,21,6,2,27,29,16,1,1,1,4,18,10,2,32,34,0,0,0,0,0,1,1,0,2,2,7,0,1,0,0,2,2,1,4,5,181,4,15,49,287,New Orleans
2019,12,23,3,2,0,0,2,10,11,0,23,23,3,0,0,0,0,7,2,0,9,9,0,2,0,0,2,3,7,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,44,0,3,50,288,New Orleans
2020,12,23,45,0,3,7,3,20,29,10,52,62,22,0,2,3,1,14,7,5,22,27,19,0,1,3,2,6,18,4,26,30,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,1,4,5,154,3,10,52,290,New Orleans
2021,12,23,29,2,2,5,0,11,19,7,30,37,13,1,0,3,0,5,9,3,14,17,14,0,1,2,0,4,10,3,14,17,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,1,2,3,98,1,9,46,284,New Orleans
2022,12,23,26,1,2,4,4,10,36,6,50,56,10,0,0,1,2,4,3,1,9,10,16,1,2,3,2,6,31,5,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,117,0,5,47,285,New Orleans
2023,12,23,53,3,2,5,6,31,37,7,74,81,19,2,0,3,1,21,7,3,29,32,30,1,2,2,5,9,25,4,39,43,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,5,0,5,5,176,1,9,48,286,New Orleans
2024,12,23,26,0,0,6,4,17,6,6,27,33,15,0,0,2,1,11,3,2,15,17,9,0,0,3,2,6,3,3,11,14,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,2,89,0,5,50,288,New Orleans
2012,1,24,27,4,3,1,9,21,15,4,45,49,10,1,1,0,6,15,5,1,26,27,13,2,1,1,1,6,10,2,17,19,0,0,1,0,1,0,0,1,1,2,4,1,0,0,1,0,0,0,1,1,203,3,11,-285,-47,New Orleans
2013,1,24,16,1,7,4,13,28,12,11,53,64,7,0,2,3,9,15,7,5,31,36,8,1,5,1,4,10,5,6,19,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,3,163,0,10,-283,-45,New Orleans
2014,1,24,22,1,1,5,17,28,14,6,59,65,11,1,1,3,12,14,9,4,35,39,11,0,0,2,4,11,5,2,20,22,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,0,0,3,3,150,4,3,-282,-44,New Orleans
2015,1,24,34,2,7,0,12,27,22,7,61,68,13,0,1,0,7,15,6,1,28,29,21,1,6,0,5,11,16,6,32,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,159,0,8,-281,-43,New Orleans
2016,1,24,36,0,8,5,10,31,7,13,48,61,13,0,1,1,3,17,3,2,23,25,20,0,4,4,7,12,4,8,23,31,0,0,1,0,0,0,0,1,0,1,3,0,2,0,0,2,0,2,2,4,158,1,11,-287,-49,New Orleans
2017,1,24,31,0,6,2,9,34,21,8,64,72,15,0,3,1,5,25,7,4,37,41,13,0,3,1,4,9,13,4,26,30,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,173,1,9,-285,-47,New Orleans
2018,1,24,36,3,0,3,9,31,16,3,56,59,16,0,0,0,7,21,6,0,34,34,19,3,0,3,2,8,10,3,20,23,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,172,1,8,-284,-46,New Orleans
2019,1,24,39,1,0,1,7,33,14,1,54,55,20,0,0,0,2,21,3,0,26,26,15,0,0,1,5,11,9,1,25,26,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,1,0,2,2,180,2,8,-283,-45,New Orleans
2020,1,24,39,1,3,1,8,26,30,4,64,68,19,0,2,1,3,14,8,3,25,28,15,1,1,0,5,11,22,1,38,39,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,156,2,6,-282,-44,New Orleans
2021,1,24,44,1,3,4,4,20,14,7,38,45,24,0,0,2,0,11,6,2,17,19,17,1,2,2,4,5,7,4,16,20,0,0,0,0,0,0,1,0,1,1,3,0,1,0,0,4,0,1,4,5,147,1,13,-287,-49,New Orleans
2022,1,24,47,1,3,5,6,28,32,8,66,74,26,0,1,2,2,18,12,3,32,35,20,0,2,2,4,6,16,4,26,30,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,4,1,8,9,171,2,13,-286,-48,New Orleans
2023,1,24,34,4,3,3,3,29,20,6,52,58,11,3,0,2,2,18,4,2,24,26,19,1,3,0,1,8,16,3,25,28,0,0,0,1,0,0,0,1,0,1,4,0,0,0,0,3,0,0,3,3,154,2,10,-285,-47,New Orleans
2024,1,24,52,2,2,4,4,19,25,6,48,54,30,2,0,1,2,11,11,1,24,25,19,0,2,3,1,7,14,5,22,27,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,0,0,1,1,166,4,10,-284,-46,New Orleans
2012,2,24,29,1,2,2,11,23,14,4,48,52,14,1,0,1,9,16,4,1,29,30,12,0,2,1,2,5,9,3,16,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,3,3,166,0,6,-254,-16,New Orleans
2013,2,24,23,1,0,3,7,16,11,3,34,37,7,0,0,1,2,7,4,1,13,14,16,1,0,2,5,9,6,2,20,22,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,136,1,5,-252,-14,New Orleans
2014,2,24,26,0,7,2,15,27,9,9,51,60,10,0,4,1,7,16,3,5,26,31,14,0,2,1,7,11,6,3,24,27,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2,178,1,7,-251,-13,New Orleans
2015,2,24,28,2,3,2,4,27,16,5,47,52,16,2,2,1,3,21,7,3,31,34,9,0,1,0,1,6,9,1,16,17,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,142,0,8,-250,-12,New Orleans
2016,2,24,28,3,4,0,6,27,15,4,48,52,15,2,1,0,4,20,6,1,30,31,10,0,3,0,2,6,9,3,17,20,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,1,151,0,7,-256,-18,New Orleans
2017,2,24,48,4,5,6,7,103,16,11,126,137,21,2,1,2,5,25,3,3,33,36,27,2,4,4,2,73,12,8,87,95,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,0,5,5,272,2,12,-254,-16,New Orleans
2018,2,24,51,0,6,8,6,35,6,14,47,61,24,0,2,4,2,21,1,6,24,30,22,0,4,4,3,13,5,8,21,29,0,0,0,0,1,0,0,0,1,1,5,0,0,0,0,1,0,0,1,1,209,1,10,-253,-15,New Orleans
2019,2,24,49,5,3,3,3,46,30,6,79,85,19,4,1,1,1,26,16,2,43,45,28,1,2,1,2,17,12,3,31,34,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,2,1,5,6,215,0,15,-252,-14,New Orleans
2020,2,24,42,1,1,4,9,52,15,5,76,81,19,0,1,2,0,28,4,3,32,35,19,1,0,2,7,20,11,2,38,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,0,0,6,6,201,1,15,-251,-13,New Orleans
2021,2,24,35,3,2,4,4,32,33,6,69,75,19,3,1,2,2,23,11,3,36,39,12,0,1,1,2,6,18,2,26,28,0,0,0,0,0,0,2,0,2,2,4,0,0,1,0,3,2,1,5,6,154,2,15,-256,-18,New Orleans
2022,2,24,43,5,0,6,6,50,27,6,83,89,15,1,0,3,1,22,10,3,33,36,25,3,0,3,4,25,14,3,43,46,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,3,0,7,7,196,1,13,-255,-17,New Orleans
2023,2,24,44,1,2,1,4,25,38,3,67,70,25,1,0,1,1,14,13,1,28,29,18,0,2,0,3,8,23,2,34,36,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,1,0,4,4,169,2,7,-254,-16,New Orleans
2024,2,24,20,1,2,7,6,39,23,9,68,77,12,0,0,5,2,20,6,5,28,33,8,1,2,1,2,18,14,3,34,37,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,3,1,5,6,141,2,11,-253,-15,New Orleans
2012,3,24,31,0,4,5,11,30,10,9,51,60,13,0,1,1,6,21,3,2,30,32,17,0,2,4,3,8,6,6,17,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,4,5,202,1,9,-225,13,New Orleans
2013,3,24,28,0,4,0,8,30,11,4,49,53,15,0,0,0,2,17,6,0,25,25,11,0,3,0,5,11,4,3,20,23,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,1,1,1,3,4,164,1,15,-224,14,New Orleans
2014,3,24,22,0,0,5,5,32,12,5,49,54,13,0,0,3,5,27,5,3,37,40,8,0,0,2,0,5,6,2,11,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,150,0,3,-223,15,New Orleans
2015,3,24,36,0,3,1,11,28,11,4,50,54,13,0,2,0,7,18,6,2,31,33,19,0,1,1,3,9,5,2,17,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,2,2,174,0,11,-222,16,New Orleans
2016,3,24,42,1,4,2,8,34,14,6,56,62,22,1,1,2,3,19,5,3,27,30,10,0,2,0,5,13,7,2,25,27,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,2,1,4,5,172,0,18,-227,11,New Orleans
2017,3,24,37,3,4,5,3,42,15,9,60,69,19,1,0,1,2,28,4,1,34,35,14,2,4,3,1,12,10,7,23,30,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,1,1,3,4,178,0,11,-226,12,New Orleans
2018,3,24,49,1,4,3,2,41,19,7,62,69,23,1,1,1,1,25,10,2,36,38,24,0,3,1,1,16,8,4,25,29,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,2,201,0,13,-225,13,New Orleans
2019,3,24,36,1,0,5,6,49,25,5,80,85,21,0,0,1,1,31,7,1,39,40,10,1,0,1,5,16,18,1,39,40,0,0,0,1,0,0,0,1,0,1,5,0,0,2,0,2,0,2,2,4,177,1,15,-224,14,New Orleans
2020,3,24,41,0,1,6,4,25,9,7,38,45,22,0,0,4,2,21,6,4,29,33,16,0,1,2,2,4,3,3,9,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,129,0,6,-222,16,New Orleans
2021,3,24,45,2,2,7,4,15,9,9,28,37,32,1,2,6,2,11,4,8,17,25,13,0,0,1,2,3,5,1,10,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,153,0,3,-228,10,New Orleans
2022,3,24,37,6,1,5,4,27,28,6,59,65,29,3,1,3,1,18,12,4,31,35,8,3,0,2,3,9,16,2,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,7,-227,11,New Orleans
2023,3,24,38,2,1,3,8,36,26,4,70,74,23,0,0,2,5,26,10,2,41,43,13,1,1,1,3,7,16,2,26,28,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,3,3,156,0,8,-226,12,New Orleans
2024,3,24,26,2,2,4,3,31,21,6,55,61,13,2,2,2,1,15,7,4,23,27,10,0,0,1,1,16,11,1,28,29,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,3,1,4,5,152,1,11,-224,14,New Orleans
2012,4,24,28,3,4,1,10,29,21,5,60,65,16,1,2,0,8,22,11,2,41,43,10,2,2,1,2,7,10,3,19,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,248,0,10,-194,44,New Orleans
2013,4,24,23,1,1,3,11,37,6,4,54,58,14,0,1,1,4,28,3,2,35,37,9,1,0,2,7,8,2,2,17,19,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,159,1,14,-193,45,New Orleans
2014,4,24,24,2,4,4,9,31,21,8,61,69,15,0,0,4,4,24,4,4,32,36,8,2,4,0,3,7,13,4,23,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,6,6,220,0,17,-192,46,New Orleans
2015,4,24,32,2,1,3,15,31,18,4,64,68,21,1,1,1,7,21,4,2,32,34,9,1,0,2,8,10,14,2,32,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,187,1,8,-191,47,New Orleans
2016,4,24,44,2,4,6,5,41,19,10,65,75,26,1,2,5,2,26,10,7,38,45,16,1,2,0,2,13,9,2,24,26,1,0,0,0,0,2,0,0,2,2,1,0,0,1,1,0,0,1,1,2,170,3,6,-196,42,New Orleans
2017,4,24,45,0,6,1,10,33,13,7,56,63,22,0,3,1,8,27,2,4,37,41,13,0,2,0,0,4,11,2,15,17,0,0,0,0,1,0,0,0,1,1,10,0,1,0,1,2,0,1,3,4,184,2,21,-195,43,New Orleans
2018,4,24,60,2,3,4,10,23,29,7,62,69,36,1,1,1,8,17,12,2,37,39,20,1,0,2,2,6,16,2,24,26,1,0,0,0,0,0,1,0,1,1,3,0,2,1,0,0,0,3,0,3,212,4,17,-194,44,New Orleans
2019,4,24,55,1,2,5,7,42,42,7,91,98,29,1,1,4,1,27,4,5,32,37,23,0,0,0,5,13,38,0,56,56,0,0,0,0,0,1,0,0,1,1,3,0,1,1,1,1,0,2,2,4,234,1,9,-193,45,New Orleans
2020,4,24,52,2,1,7,5,21,22,8,48,56,35,0,0,2,4,17,13,2,34,36,13,2,1,3,1,4,8,4,13,17,0,0,0,0,0,0,1,0,1,1,4,0,0,2,0,0,0,2,0,2,173,1,11,-191,47,New Orleans
2021,4,24,37,5,1,7,5,37,32,8,74,82,19,1,0,4,2,18,18,4,38,42,13,4,0,2,1,17,12,2,30,32,0,0,0,0,1,1,0,0,2,2,5,0,1,1,1,1,2,2,4,6,183,2,13,-197,41,New Orleans
2022,4,24,47,1,7,5,10,27,32,12,69,81,26,0,4,5,3,10,12,9,25,34,19,1,3,0,7,14,20,3,41,44,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,2,0,0,2,2,176,1,7,-196,42,New Orleans
2023,4,24,34,4,3,9,2,24,33,12,59,71,27,4,2,3,0,17,14,5,31,36,7,0,1,5,2,7,18,6,27,33,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,150,2,2,-195,43,New Orleans
2024,4,24,35,1,4,2,2,34,20,6,56,62,22,1,3,1,1,21,11,4,33,37,10,0,1,1,1,11,9,2,21,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,162,0,9,-193,45,New Orleans
2012,5,24,25,1,8,2,8,40,7,10,55,65,13,1,1,2,6,30,3,3,39,42,9,0,7,0,2,9,4,7,15,22,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,232,2,5,-164,74,New Orleans
2013,5,24,23,1,8,3,10,38,17,11,65,76,16,0,0,1,7,27,5,1,39,40,4,1,7,1,3,11,9,8,23,31,0,0,0,0,0,0,2,0,2,2,3,0,1,1,0,0,1,2,1,3,206,2,17,-163,75,New Orleans
2014,5,24,33,2,6,2,11,22,14,8,47,55,15,1,3,2,6,13,5,5,24,29,13,0,1,0,4,7,7,1,18,19,0,0,0,0,0,0,0,0,0,0,5,1,2,0,1,2,2,2,5,7,158,1,20,-162,76,New Orleans
2015,5,24,39,2,1,4,5,31,8,5,44,49,21,2,0,1,1,19,4,1,24,25,10,0,0,1,4,8,4,1,16,17,0,0,0,0,0,1,0,0,1,1,8,0,1,2,0,3,0,3,3,6,132,1,17,-161,77,New Orleans
2016,5,24,40,2,3,1,5,36,8,4,49,53,30,0,2,1,4,28,2,3,34,37,9,0,1,0,1,6,3,1,10,11,0,0,0,0,0,1,2,0,3,3,1,2,0,0,0,1,1,0,2,2,166,4,6,-166,72,New Orleans
2017,5,24,47,2,5,6,7,41,15,11,63,74,26,2,0,3,5,28,5,3,38,41,19,0,5,3,1,10,8,8,19,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,0,6,6,184,1,16,-165,73,New Orleans
2018,5,24,62,1,1,6,2,38,20,7,60,67,37,0,0,4,1,26,7,4,34,38,22,1,1,2,0,10,12,3,22,25,1,0,0,0,0,0,1,0,1,1,2,0,0,0,1,2,0,0,3,3,228,4,11,-164,74,New Orleans
2019,5,24,47,0,2,4,2,50,34,6,86,92,24,0,0,2,1,30,23,2,54,56,16,0,2,2,1,20,9,4,30,34,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,2,2,197,1,10,-163,75,New Orleans
2020,5,24,47,1,0,7,3,20,21,7,44,51,23,1,0,4,3,19,7,4,29,33,16,0,0,3,0,0,11,3,11,14,1,0,0,0,0,0,2,0,2,2,7,0,0,0,0,1,1,0,2,2,142,4,14,-161,77,New Orleans
2021,5,24,47,2,5,7,5,18,28,12,51,63,26,1,2,4,3,15,12,6,30,36,17,1,3,2,2,3,15,5,20,25,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,1,1,2,177,1,10,-167,71,New Orleans
2022,5,24,41,3,1,8,3,24,27,9,54,63,35,3,0,7,2,18,13,7,33,40,5,0,1,0,1,6,12,1,19,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3,170,1,8,-166,72,New Orleans
2023,5,24,31,1,2,6,6,28,49,8,83,91,22,1,2,4,1,17,14,6,32,38,6,0,0,1,4,9,28,1,41,42,0,0,0,0,0,1,0,0,1,1,3,0,0,1,1,1,7,1,9,10,160,1,15,-165,73,New Orleans
2024,5,24,44,1,0,1,5,25,15,1,45,46,23,0,0,1,1,13,6,1,20,21,16,1,0,0,4,10,9,0,23,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2,2,139,0,10,-163,75,New Orleans
2012,6,24,35,1,1,4,6,24,18,5,48,53,19,1,0,2,4,17,7,2,28,30,9,0,1,1,2,6,9,2,17,19,0,0,0,0,0,0,2,0,2,2,7,0,0,1,0,1,0,1,1,2,183,3,21,-133,105,New Orleans
2013,6,24,28,0,0,1,8,50,10,1,68,69,17,0,0,0,7,42,4,0,53,53,8,0,0,1,1,7,6,1,14,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,222,0,7,-132,106,New Orleans
2014,6,24,29,1,9,2,9,27,14,11,50,61,18,1,3,1,2,15,8,4,25,29,11,0,6,0,6,10,5,6,21,27,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,0,1,3,4,204,1,12,-131,107,New Orleans
2015,6,24,26,0,4,0,10,43,18,4,71,75,12,0,1,0,5,28,11,1,44,45,12,0,2,0,5,8,5,2,18,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,2,1,9,10,184,1,14,-130,108,New Orleans
2016,6,24,44,1,1,2,10,30,13,3,53,56,24,0,0,0,6,16,7,0,29,29,15,1,1,2,4,11,4,3,19,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2,0,5,5,158,0,11,-135,103,New Orleans
2017,6,24,48,1,4,4,7,39,25,8,71,79,24,0,1,1,4,22,9,2,35,37,19,1,2,1,3,15,15,3,33,36,1,0,0,0,0,2,0,0,2,2,4,0,1,2,0,0,1,3,1,4,199,3,13,-134,104,New Orleans
2018,6,24,55,1,5,6,5,38,21,11,64,75,31,0,3,3,2,22,8,6,32,38,20,1,2,3,3,14,11,5,28,33,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,2,1,0,3,3,199,1,8,-133,105,New Orleans
2019,6,24,58,3,3,4,5,24,37,7,66,73,39,2,0,1,3,21,12,1,36,37,16,1,3,3,2,2,22,6,26,32,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,2,0,3,3,198,1,12,-132,106,New Orleans
2020,6,24,39,2,4,3,11,15,20,7,46,53,24,0,1,2,4,10,7,3,21,24,12,1,3,1,6,2,13,4,21,25,2,0,0,0,1,1,0,0,2,2,1,1,0,0,0,2,0,0,2,2,137,7,9,-130,108,New Orleans
2021,6,24,40,5,2,6,6,24,12,8,42,50,27,2,0,2,4,15,5,2,24,26,11,3,2,2,1,7,6,4,14,18,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,2,4,6,160,4,12,-136,102,New Orleans
2022,6,24,32,2,1,5,3,24,22,6,49,55,16,2,1,3,3,12,10,4,25,29,11,0,0,2,0,11,12,2,23,25,0,0,0,0,0,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,148,2,6,-135,103,New Orleans
2023,6,24,36,4,0,3,3,28,29,3,60,63,19,2,0,3,2,14,10,3,26,29,13,1,0,0,1,13,17,0,31,31,1,0,0,0,0,1,1,0,2,2,3,1,0,0,0,0,1,0,1,1,149,4,10,-134,104,New Orleans
2024,6,24,46,1,0,5,6,28,21,5,55,60,24,1,0,2,0,17,9,2,26,28,14,0,0,3,6,9,10,3,25,28,0,0,0,0,0,0,1,0,1,1,8,0,0,0,0,2,1,0,3,3,178,2,15,-132,106,New Orleans
2012,7,24,29,2,4,3,14,36,9,7,59,66,19,2,1,1,10,28,4,2,42,44,7,0,1,2,4,5,5,3,14,17,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,2,3,5,228,1,16,-103,135,New Orleans
2013,7,24,40,1,1,1,14,41,20,2,75,77,20,1,0,0,14,34,9,0,57,57,19,0,0,1,0,7,8,1,15,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,3,4,188,0,13,-102,136,New Orleans
2014,7,24,30,1,1,3,15,32,17,4,64,68,18,0,0,0,8,23,6,0,37,37,9,0,1,3,5,8,7,4,20,24,0,0,0,0,0,0,1,0,1,1,3,1,0,0,2,1,3,0,6,6,174,1,13,-101,137,New Orleans
2015,7,24,27,1,6,3,9,28,15,9,52,61,14,1,1,2,9,20,10,3,39,42,9,0,3,1,0,6,4,4,10,14,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,1,2,3,5,158,1,14,-100,138,New Orleans
2016,7,24,41,1,3,6,4,29,15,9,48,57,19,1,0,1,3,18,12,1,33,34,19,0,2,5,1,10,3,7,14,21,0,0,0,0,0,1,0,0,1,1,3,0,1,0,0,0,0,1,0,1,145,2,11,-105,133,New Orleans
2017,7,24,42,1,6,2,8,33,11,8,52,60,26,1,4,1,4,22,4,5,30,35,14,0,1,1,3,8,6,2,17,19,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,3,1,1,4,5,193,3,14,-104,134,New Orleans
2018,7,24,43,2,10,5,9,33,22,15,64,79,27,1,3,2,3,18,9,5,30,35,12,1,7,2,6,9,12,9,27,36,0,0,0,0,0,0,1,0,1,1,4,0,0,1,0,6,0,1,6,7,210,1,16,-103,135,New Orleans
2019,7,24,53,2,1,3,4,46,43,4,93,97,26,0,1,1,1,33,17,2,51,53,21,1,0,0,2,11,20,0,33,33,1,0,0,0,0,0,1,0,1,1,5,1,0,2,1,2,5,2,8,10,218,2,23,-102,136,New Orleans
2020,7,24,38,1,3,1,6,23,12,4,41,45,21,1,1,0,3,19,4,1,26,27,13,0,2,1,3,4,7,3,14,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,140,0,10,-100,138,New Orleans
2021,7,24,40,2,3,8,6,20,47,11,73,84,24,0,0,3,3,11,10,3,24,27,14,2,3,5,3,9,31,8,43,51,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,5,0,5,5,177,1,13,-106,132,New Orleans
2022,7,24,36,2,3,6,8,19,29,9,56,65,21,0,1,2,1,12,10,3,23,26,10,2,1,2,7,7,15,3,29,32,0,0,0,0,0,0,1,0,1,1,5,0,1,2,0,0,3,3,3,6,140,2,15,-105,133,New Orleans
2023,7,24,40,5,1,5,5,33,46,6,84,90,27,3,0,4,4,21,20,4,45,49,11,2,1,1,1,7,21,2,29,31,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,3,5,0,8,8,173,2,12,-104,134,New Orleans
2024,7,24,37,0,1,3,2,32,13,4,47,51,20,0,1,2,1,22,7,3,30,33,14,0,0,1,1,7,6,1,14,15,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,3,147,3,9,-102,136,New Orleans
2012,8,24,23,4,1,2,8,23,11,3,42,45,11,4,0,1,7,17,3,1,27,28,10,0,1,1,1,6,8,2,15,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,174,0,10,-72,166,New Orleans
2013,8,24,31,0,7,3,8,43,13,10,64,74,16,0,1,0,3,30,1,1,34,35,12,0,5,2,4,10,12,7,26,33,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,3,0,2,4,6,184,3,13,-71,167,New Orleans
2014,8,24,42,1,3,6,7,23,16,9,46,55,23,0,2,6,3,11,7,8,21,29,14,1,1,0,4,12,8,1,24,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,1,168,0,13,-70,168,New Orleans
