year,month,day,crime_disorder,crime_gun,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_violent,crime_property,crime_index,crime_disorder_day,crime_gun_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_gun_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_gun_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_gun_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2018,3,28,1,0,0,0,21,23,39,0,83,83,0,0,0,0,14,17,27,0,58,58,1,0,0,0,6,2,7,0,15,15,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,4,4,0,8,8,100,2,8,-221,17,Seattle
2019,3,28,1,0,0,2,14,20,36,2,70,72,0,0,0,0,9,16,19,0,44,44,1,0,0,2,2,1,8,2,11,13,0,0,0,0,1,2,3,0,6,6,0,0,0,0,2,1,6,0,9,9,83,6,10,-220,18,Seattle
2020,3,28,2,0,0,3,25,15,42,3,82,85,2,0,0,2,17,7,28,2,52,54,0,0,0,1,5,6,12,1,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,7,7,122,1,9,-218,20,Seattle
2021,3,28,3,1,3,3,26,11,27,6,64,70,1,1,2,2,15,7,16,4,38,42,1,0,1,1,9,2,11,2,22,24,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,2,0,0,3,3,103,1,4,-224,14,Seattle
2022,3,28,0,1,4,4,27,27,53,8,107,115,0,0,1,1,14,20,36,2,70,72,0,1,2,3,12,6,13,5,31,36,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,4,1,5,6,155,2,6,-223,15,Seattle
2023,3,28,6,1,1,2,19,23,37,3,79,82,3,1,0,1,11,15,27,1,53,54,3,0,1,1,5,7,7,2,19,21,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,2,0,6,6,126,2,8,-222,16,Seattle
2024,3,28,10,0,2,4,12,23,40,6,75,81,6,0,2,3,11,18,19,5,48,53,3,0,0,1,1,4,16,1,21,22,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,4,0,5,5,115,1,7,-220,18,Seattle
2012,4,28,1,0,0,1,7,18,42,1,67,68,1,0,0,0,2,10,33,0,45,45,0,0,0,1,5,5,8,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,4,83,0,6,-190,48,Seattle
2013,4,28,0,0,0,1,13,21,37,1,71,72,0,0,0,1,11,12,21,1,44,45,0,0,0,0,1,7,14,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,5,5,82,0,5,-189,49,Seattle
2014,4,28,2,0,2,1,11,25,72,3,108,111,2,0,1,1,10,20,42,2,72,74,0,0,1,0,0,2,17,1,19,20,0,0,0,0,0,0,4,0,4,4,0,0,0,0,1,3,9,0,13,13,151,4,14,-188,50,Seattle
2015,4,28,3,0,0,0,5,9,51,0,65,65,3,0,0,0,5,9,39,0,53,53,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,6,6,84,3,6,-187,51,Seattle
2016,4,28,0,0,0,0,12,11,43,0,66,66,0,0,0,0,11,8,34,0,53,53,0,0,0,0,1,2,7,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,84,1,3,-192,46,Seattle
2017,4,28,0,0,0,1,14,12,36,1,62,63,0,0,0,0,13,9,27,0,49,49,0,0,0,1,0,2,5,1,7,8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3,0,5,5,77,1,6,-191,47,Seattle
2018,4,28,0,0,0,0,16,22,48,0,86,86,0,0,0,0,13,14,38,0,65,65,0,0,0,0,3,4,6,0,13,13,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,4,0,7,7,104,2,7,-190,48,Seattle
2019,4,28,0,0,0,1,8,21,42,1,71,72,0,0,0,1,4,16,30,1,50,51,0,0,0,0,2,3,10,0,15,15,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2,0,5,5,82,1,8,-189,49,Seattle
2020,4,28,0,1,0,5,26,21,32,5,79,84,0,0,0,3,17,15,28,3,60,63,0,1,0,1,8,4,4,1,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,3,4,129,0,6,-187,51,Seattle
2021,4,28,3,0,3,4,24,28,39,7,91,98,3,0,2,2,13,23,28,4,64,68,0,0,1,2,6,4,11,3,21,24,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,1,0,0,5,5,125,1,9,-193,45,Seattle
2022,4,28,2,0,0,5,17,17,42,5,76,81,2,0,0,3,8,16,34,3,58,61,0,0,0,1,5,0,7,1,12,13,0,0,0,0,3,0,0,0,3,3,0,0,0,1,1,1,1,1,3,4,113,3,6,-192,46,Seattle
2023,4,28,5,0,2,5,17,21,44,7,82,89,4,0,0,4,11,14,32,4,57,61,1,0,1,1,4,5,9,2,18,20,0,0,1,0,0,0,1,1,1,2,0,0,0,0,2,2,2,0,6,6,132,3,8,-191,47,Seattle
2024,4,28,6,2,3,6,21,17,37,9,75,84,5,1,1,4,14,10,27,5,51,56,1,0,1,2,7,5,9,3,21,24,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2,0,1,2,3,139,2,7,-189,49,Seattle
2012,5,28,1,1,1,1,10,15,34,2,59,61,1,0,1,0,10,12,22,1,44,45,0,0,0,1,0,2,9,1,11,12,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,2,0,3,3,78,3,5,-160,78,Seattle
2013,5,28,2,1,3,0,13,18,61,3,92,95,2,1,3,0,13,16,48,3,77,80,0,0,0,0,0,1,5,0,6,6,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,1,5,0,6,6,117,3,9,-159,79,Seattle
2014,5,28,5,0,0,1,19,12,46,1,77,78,5,0,0,0,16,10,39,0,65,65,0,0,0,1,1,0,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,8,8,97,0,8,-158,80,Seattle
2015,5,28,1,0,0,0,9,13,34,0,56,56,1,0,0,0,8,10,24,0,42,42,0,0,0,0,0,1,5,0,6,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,4,0,7,7,74,1,7,-157,81,Seattle
2016,5,28,1,0,1,2,16,13,52,3,81,84,0,0,1,2,14,9,40,3,63,66,1,0,0,0,1,1,8,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,8,8,110,0,10,-162,76,Seattle
2017,5,28,1,0,1,1,8,14,37,2,59,61,1,0,0,0,6,9,26,0,41,41,0,0,0,0,1,2,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,2,10,12,73,0,13,-161,77,Seattle
2018,5,28,1,0,0,1,14,19,43,1,76,77,0,0,0,1,9,17,32,1,58,59,0,0,0,0,4,0,6,0,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,5,0,8,8,93,0,11,-160,78,Seattle
2019,5,28,4,0,1,2,17,23,56,3,96,99,3,0,0,0,12,18,34,0,64,64,1,0,1,1,2,1,15,2,18,20,0,0,0,0,0,1,1,0,2,2,0,0,0,1,3,3,6,1,12,13,149,2,20,-159,79,Seattle
2020,5,28,5,1,1,1,23,19,44,2,86,88,4,0,0,1,12,17,36,1,65,66,0,1,0,0,8,1,3,0,12,12,0,0,0,0,2,0,2,0,4,4,1,0,1,0,1,1,3,1,5,6,208,5,10,-157,81,Seattle
2021,5,28,3,1,3,2,18,16,33,5,67,72,2,1,2,2,10,12,27,4,49,53,1,0,0,0,6,2,4,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,6,7,125,2,10,-163,75,Seattle
2022,5,28,1,1,4,4,20,25,39,8,84,92,1,1,4,4,11,19,24,8,54,62,0,0,0,0,5,3,6,0,14,14,0,0,0,0,1,0,1,0,2,2,0,0,0,0,3,3,8,0,14,14,115,5,16,-162,76,Seattle
2023,5,28,3,2,2,5,15,21,42,7,78,85,2,1,1,3,8,14,32,4,54,58,0,1,0,2,5,2,7,2,14,16,0,0,1,0,0,2,0,1,2,3,1,0,0,0,2,3,3,0,8,8,125,3,11,-161,77,Seattle
2024,5,28,4,0,2,1,23,39,61,3,123,126,4,0,0,1,14,33,49,1,96,97,0,0,2,0,6,4,8,2,18,20,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,2,4,0,7,7,152,2,9,-159,79,Seattle
2012,6,28,0,0,0,0,13,11,43,0,67,67,0,0,0,0,10,10,28,0,48,48,0,0,0,0,13,11,43,0,67,67,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,90,2,0,-129,109,Seattle
2013,6,28,1,1,0,0,10,16,40,0,66,66,1,1,0,0,10,14,34,0,58,58,1,1,0,0,10,16,40,0,66,66,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,94,2,0,-128,110,Seattle
2014,6,28,1,0,1,3,10,17,64,4,91,95,1,0,0,1,10,12,54,1,76,77,1,0,1,3,10,17,64,4,91,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,-127,111,Seattle
2015,6,28,0,0,0,0,14,17,48,0,79,79,0,0,0,0,10,12,38,0,60,60,0,0,0,0,14,17,48,0,79,79,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,90,2,0,-126,112,Seattle
2016,6,28,0,0,1,0,13,14,43,1,70,71,0,0,0,0,10,11,39,0,60,60,0,0,1,0,13,14,43,1,70,71,0,0,0,0,1,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,90,3,0,-131,107,Seattle
2017,6,28,1,0,2,2,8,20,39,4,67,71,1,0,1,1,7,17,33,2,57,59,1,0,2,2,8,20,39,4,67,71,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,91,1,0,-130,108,Seattle
2018,6,28,2,0,0,0,13,15,41,0,69,69,2,0,0,0,8,13,34,0,55,55,2,0,0,0,13,15,41,0,69,69,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,87,4,0,-129,109,Seattle
2019,6,28,1,0,1,6,18,35,44,7,97,104,1,0,1,3,13,29,27,4,69,73,1,0,1,6,18,35,44,7,97,104,0,0,0,0,1,1,3,0,5,5,0,0,0,0,0,0,0,0,0,0,136,7,0,-128,110,Seattle
2020,6,28,8,0,2,1,23,24,34,3,81,84,7,0,0,0,12,16,26,0,54,54,8,0,2,1,23,24,34,3,81,84,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,115,2,0,-126,112,Seattle
2021,6,28,2,0,1,6,19,23,41,7,83,90,1,0,1,4,14,20,35,5,69,74,2,0,1,6,19,23,41,7,83,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,-132,106,Seattle
2022,6,28,3,0,3,2,20,25,47,5,92,97,2,0,2,2,15,21,38,4,74,78,3,0,3,2,20,25,47,5,92,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2,0,-131,107,Seattle
2023,6,28,5,0,2,6,20,27,36,8,83,91,3,0,0,4,12,21,30,4,63,67,5,0,2,6,20,27,36,8,83,91,0,0,0,0,2,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,131,4,0,-130,108,Seattle
2024,6,28,2,0,1,2,14,22,51,3,87,90,2,0,1,0,12,20,41,1,73,74,2,0,1,2,14,22,51,3,87,90,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,114,3,0,-128,110,Seattle
2012,7,28,0,1,2,1,9,13,25,3,47,50,0,0,0,0,7,9,22,0,38,38,0,0,2,1,2,2,2,3,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,3,67,0,5,-99,139,Seattle
2013,7,28,3,0,1,2,8,21,37,3,66,69,2,0,1,0,7,14,27,1,48,49,0,0,0,2,1,5,9,2,15,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,3,3,91,0,5,-98,140,Seattle
2014,7,28,2,0,2,0,19,17,36,2,72,74,1,0,2,0,17,15,29,2,61,63,1,0,0,0,2,1,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,5,94,0,7,-97,141,Seattle
2015,7,28,1,0,1,1,13,19,45,2,77,79,0,0,0,0,12,19,40,0,71,71,1,0,1,0,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,4,5,94,0,6,-96,142,Seattle
2016,7,28,3,1,2,0,10,17,38,2,65,67,2,0,0,0,8,13,32,0,53,53,1,0,0,0,1,2,4,0,7,7,0,0,0,0,0,0,1,0,1,1,0,1,2,0,1,2,1,2,4,6,100,1,10,-101,137,Seattle
2017,7,28,1,0,1,0,13,20,27,1,60,61,1,0,0,0,10,14,18,0,42,42,0,0,1,0,2,3,3,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,10,10,76,0,10,-100,138,Seattle
2018,7,28,0,1,0,1,9,11,38,1,58,59,0,0,0,0,6,9,27,0,42,42,0,0,0,0,2,2,8,0,12,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1,4,5,81,1,6,-99,139,Seattle
2019,7,28,1,1,1,1,20,18,35,2,73,75,1,0,0,0,11,14,25,0,50,50,0,0,1,1,5,4,7,2,16,18,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,0,3,0,6,6,95,1,11,-98,140,Seattle
2020,7,28,4,0,1,2,20,17,41,3,78,81,3,0,1,0,14,14,30,1,58,59,1,0,0,2,5,2,11,2,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,123,2,3,-96,142,Seattle
2021,7,28,6,0,4,5,21,28,48,9,97,106,4,0,3,4,14,21,33,7,68,75,1,0,1,0,6,4,8,1,18,19,0,0,0,0,1,0,2,0,3,3,1,0,0,1,0,3,5,1,8,9,139,3,13,-102,136,Seattle
2022,7,28,3,0,2,7,17,20,37,9,74,83,2,0,2,5,11,11,29,7,51,58,1,0,0,2,4,5,6,2,15,17,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,4,2,0,7,7,121,3,9,-101,137,Seattle
2023,7,28,3,0,2,9,17,21,41,11,79,90,1,0,2,1,8,17,33,3,58,61,1,0,0,5,6,3,5,5,14,19,0,0,0,0,1,0,0,0,1,1,1,0,0,3,2,1,3,3,6,9,138,2,19,-100,138,Seattle
2024,7,28,2,0,2,4,25,33,56,6,114,120,0,0,2,2,15,22,38,4,75,79,2,0,0,2,7,8,13,2,28,30,0,0,0,0,0,1,1,0,2,2,0,0,0,0,3,2,4,0,9,9,147,2,10,-98,140,Seattle
2012,8,28,1,0,1,0,13,12,29,1,54,55,1,0,0,0,9,8,21,0,38,38,0,0,1,0,2,4,5,1,11,12,0,0,0,0,1,0,2,0,3,3,0,0,0,0,1,0,1,0,2,2,81,4,3,-68,170,Seattle
2013,8,28,1,0,0,0,15,15,36,0,66,66,1,0,0,0,13,7,23,0,43,43,0,0,0,0,2,5,8,0,15,15,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,3,3,0,6,6,88,3,8,-67,171,Seattle
2014,8,28,0,0,0,0,9,15,31,0,55,55,0,0,0,0,6,11,26,0,43,43,0,0,0,0,1,3,3,0,7,7,0,0,0,0,1,0,1,0,2,2,0,0,0,0,1,1,1,0,3,3,75,2,5,-66,172,Seattle
2015,8,28,1,1,1,0,8,15,43,1,66,67,0,0,0,0,7,6,30,0,43,43,1,1,1,0,1,7,8,1,16,17,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,2,2,0,4,4,84,3,4,-65,173,Seattle
2016,8,28,1,0,0,0,13,11,43,0,67,67,0,0,0,0,8,6,35,0,49,49,1,0,0,0,4,5,6,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,3,86,0,5,-70,168,Seattle
2017,8,28,2,0,0,1,14,15,42,1,71,72,1,0,0,0,10,13,35,0,58,58,0,0,0,1,1,0,2,1,3,4,1,0,0,0,0,0,3,0,3,3,0,0,0,0,3,2,2,0,7,7,89,4,8,-69,169,Seattle
2018,8,28,3,0,3,1,12,25,36,4,73,77,1,0,2,0,11,20,27,2,58,60,1,0,1,0,1,4,7,1,12,13,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,2,3,92,1,4,-68,170,Seattle
2019,8,28,3,0,1,1,10,20,49,2,79,81,1,0,1,1,6,10,31,2,47,49,2,0,0,0,4,8,14,0,26,26,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,2,1,0,3,3,129,4,4,-67,171,Seattle
2020,8,28,5,0,3,6,35,17,43,9,95,104,2,0,2,5,23,13,27,7,63,70,0,0,1,1,10,3,11,2,24,26,1,0,0,0,1,0,3,0,4,4,2,0,0,0,1,1,2,0,4,4,142,6,8,-65,173,Seattle
2021,8,28,10,0,5,6,15,23,46,11,84,95,4,0,1,2,9,14,27,3,50,53,6,0,4,3,5,6,17,7,28,35,0,0,0,0,1,0,1,0,2,2,0,0,0,1,0,3,1,1,4,5,145,2,8,-71,167,Seattle
2022,8,28,2,0,1,2,14,17,57,3,88,91,2,0,0,0,10,8,36,0,54,54,0,0,1,2,2,4,13,3,19,22,0,0,0,0,1,2,1,0,4,4,0,0,0,0,1,3,7,0,11,11,121,4,11,-70,168,Seattle
2023,8,28,4,1,4,4,23,16,66,8,105,113,3,1,3,2,12,11,45,5,68,73,0,0,1,2,10,5,13,3,28,31,0,0,0,0,0,0,6,0,6,6,1,0,0,0,1,0,2,0,3,3,159,6,7,-69,169,Seattle
2024,8,28,2,0,1,2,23,24,54,3,101,104,1,0,1,2,18,15,37,3,70,73,0,0,0,0,3,6,14,0,23,23,0,0,0,0,1,1,2,0,4,4,1,0,0,0,1,2,1,0,4,4,130,5,8,-67,171,Seattle
2012,9,28,2,0,0,2,17,15,33,2,65,67,1,0,0,2,14,9,21,2,44,46,1,0,0,0,3,6,7,0,16,16,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,0,4,4,80,1,5,-37,201,Seattle
2013,9,28,2,0,0,1,11,17,46,1,74,75,2,0,0,1,8,11,27,1,46,47,0,0,0,0,3,2,16,0,21,21,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,2,0,6,6,90,1,7,-36,202,Seattle
2014,9,28,0,1,0,1,12,10,66,1,88,89,0,0,0,0,8,6,39,0,53,53,0,0,0,1,2,3,19,1,24,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,11,11,105,2,11,-35,203,Seattle
2015,9,28,1,0,2,0,12,17,42,2,71,73,1,0,1,0,5,13,27,1,45,46,0,0,1,0,5,1,9,1,15,16,0,0,0,0,1,0,3,0,4,4,0,0,0,0,1,3,3,0,7,7,87,4,7,-34,204,Seattle
2016,9,28,2,0,3,0,8,13,53,3,74,77,2,0,0,0,2,8,33,0,43,43,0,0,2,0,3,5,11,2,19,21,0,0,0,0,0,0,4,0,4,4,0,0,1,0,3,0,5,1,8,9,99,5,11,-39,199,Seattle
2017,9,28,5,0,2,1,15,19,29,3,63,66,3,0,0,1,6,14,17,1,37,38,2,0,2,0,9,4,9,2,22,24,0,0,0,0,0,1,3,0,4,4,0,0,0,0,0,0,0,0,0,0,79,4,2,-38,200,Seattle
2018,9,28,0,0,1,0,16,17,37,1,70,71,0,0,0,0,10,10,18,0,38,38,0,0,1,0,4,4,14,1,22,23,0,0,0,0,2,1,1,0,4,4,0,0,0,0,0,2,4,0,6,6,88,4,6,-37,201,Seattle
2019,9,28,4,0,1,3,28,31,42,4,101,105,4,0,1,2,15,19,25,3,59,62,0,0,0,1,9,10,14,1,33,34,0,0,0,0,1,0,1,0,2,2,0,0,0,0,3,2,2,0,7,7,137,2,8,-36,202,Seattle
2020,9,28,8,1,2,3,21,19,52,5,92,97,6,1,1,2,11,11,36,3,58,61,2,0,0,1,6,6,12,1,24,25,0,0,0,0,2,0,3,0,5,5,0,0,1,0,2,2,1,1,5,6,141,5,10,-34,204,Seattle
2021,9,28,3,2,7,6,17,30,64,13,111,124,0,1,3,1,9,21,44,4,74,78,3,1,3,4,6,7,12,7,25,32,0,0,0,0,1,0,2,0,3,3,0,0,1,1,1,2,6,2,9,11,167,3,11,-40,198,Seattle
2022,9,28,3,0,1,4,15,25,43,5,83,88,2,0,0,3,8,16,21,3,45,48,1,0,1,0,5,5,18,1,28,29,0,0,0,0,1,2,3,0,6,6,0,0,0,1,1,2,1,1,4,5,121,10,5,-39,199,Seattle
2023,9,28,1,2,0,4,16,33,43,4,92,96,0,0,0,3,9,20,27,3,56,59,0,2,0,1,7,8,12,1,27,28,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,5,3,0,8,8,130,2,13,-38,200,Seattle
2024,9,28,3,0,5,2,18,37,56,7,111,118,1,0,2,0,6,19,25,2,50,52,2,0,3,2,10,15,25,5,50,55,0,0,0,0,2,1,4,0,7,7,0,0,0,0,0,2,2,0,4,4,155,7,5,-36,202,Seattle
2012,10,28,0,0,0,1,8,8,22,1,38,39,0,0,0,0,5,5,17,0,27,27,0,0,0,1,3,3,4,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,56,0,4,-7,231,Seattle
2013,10,28,0,0,0,0,22,18,53,0,93,93,0,0,0,0,10,13,25,0,48,48,0,0,0,0,8,3,18,0,29,29,0,0,0,0,0,0,3,0,3,3,0,0,0,0,4,2,7,0,13,13,113,3,13,-6,232,Seattle
2014,10,28,2,0,0,0,9,12,45,0,66,66,1,0,0,0,7,6,20,0,33,33,0,0,0,0,2,3,19,0,24,24,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,5,0,8,8,83,1,9,-5,233,Seattle
2015,10,28,1,0,2,0,15,17,53,2,85,87,0,0,0,0,11,11,29,0,51,51,0,0,2,0,4,4,20,2,28,30,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,2,2,0,4,4,105,2,7,-4,234,Seattle
2016,10,28,2,0,1,0,11,8,47,1,66,67,2,0,1,0,4,4,18,1,26,27,0,0,0,0,6,2,20,0,28,28,0,0,0,0,0,0,4,0,4,4,0,0,0,0,1,2,5,0,8,8,98,4,8,-9,229,Seattle
2017,10,28,0,0,0,0,11,16,41,0,68,68,0,0,0,0,3,8,23,0,34,34,0,0,0,0,6,6,13,0,25,25,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2,2,3,0,7,7,76,2,8,-8,230,Seattle
2018,10,28,1,0,0,0,7,12,38,0,57,57,0,0,0,0,4,6,23,0,33,33,1,0,0,0,3,3,13,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5,76,1,6,-7,231,Seattle
2019,10,28,3,0,2,1,23,26,53,3,102,105,0,0,1,1,14,14,22,2,50,52,3,0,1,0,8,11,27,1,46,47,0,0,0,0,1,1,3,0,5,5,0,0,0,0,0,0,1,0,1,1,144,6,4,-6,232,Seattle
2020,10,28,5,1,0,3,16,24,56,3,96,99,2,0,0,2,5,14,36,2,55,57,2,1,0,0,6,8,20,0,34,34,0,0,0,0,2,0,0,0,2,2,1,0,0,1,3,2,0,1,5,6,163,2,9,-4,234,Seattle
2021,10,28,4,1,4,5,23,26,61,9,110,119,4,0,3,2,7,17,29,5,53,58,0,1,1,2,14,8,32,3,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,3,4,160,2,5,-10,228,Seattle
2022,10,28,5,0,2,5,18,26,39,7,83,90,3,0,0,3,7,15,21,3,43,46,2,0,1,2,9,8,16,3,33,36,0,0,0,0,1,1,0,0,2,2,0,0,1,0,1,2,2,1,5,6,128,2,8,-9,229,Seattle
2023,10,28,1,3,7,5,18,22,40,12,80,92,1,1,1,2,7,9,17,3,33,36,0,2,5,2,11,11,16,7,38,45,0,0,0,0,0,0,2,0,2,2,0,0,1,1,0,2,5,2,7,9,136,3,10,-8,230,Seattle
2024,10,28,0,0,3,3,37,36,82,6,155,161,0,0,1,1,9,19,33,2,61,63,0,0,1,2,22,10,43,3,75,78,0,0,0,0,3,0,4,0,7,7,0,0,1,0,3,7,2,1,12,13,201,7,14,-6,232,Seattle
2012,11,28,1,0,0,1,11,12,21,1,44,45,1,0,0,0,4,8,15,0,27,27,0,0,0,1,0,2,4,1,6,7,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4,2,2,0,8,8,61,4,8,24,262,Seattle
2013,11,28,1,0,1,1,9,9,37,2,55,57,0,0,1,1,4,4,13,2,21,23,1,0,0,0,5,4,17,0,26,26,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,1,3,0,4,4,77,4,5,25,263,Seattle
2014,11,28,2,0,0,1,14,11,32,1,57,58,0,0,0,0,5,5,12,0,22,22,0,0,0,1,8,1,17,1,26,27,0,0,0,0,1,0,1,0,2,2,2,0,0,0,0,5,2,0,7,7,70,2,10,26,264,Seattle
2015,11,28,1,0,1,0,7,10,45,1,62,63,1,0,0,0,5,3,27,0,35,35,0,0,1,0,1,6,11,1,18,19,0,0,0,0,0,0,3,0,3,3,0,0,0,0,1,1,4,0,6,6,75,3,6,27,265,Seattle
2016,11,28,1,1,0,1,17,21,49,1,87,88,0,0,0,0,5,8,19,0,32,32,1,0,0,0,9,10,19,0,38,38,0,1,0,0,1,0,7,0,8,8,0,0,0,1,2,3,4,1,9,10,103,9,10,22,260,Seattle
2017,11,28,0,0,0,0,16,24,50,0,90,90,0,0,0,0,10,14,18,0,42,42,0,0,0,0,5,5,21,0,31,31,0,0,0,0,1,1,4,0,6,6,0,0,0,0,0,4,7,0,11,11,105,8,14,23,261,Seattle
2018,11,28,1,0,0,2,14,18,35,2,67,69,0,0,0,0,6,6,21,0,33,33,1,0,0,2,5,9,14,2,28,30,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,3,0,0,5,5,90,2,7,24,262,Seattle
2019,11,28,0,0,3,1,11,6,36,4,53,57,0,0,1,0,2,2,16,1,20,21,0,0,2,1,7,4,17,3,28,31,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2,0,1,0,3,3,83,4,5,25,263,Seattle
2020,11,28,1,1,2,2,17,36,54,4,107,111,0,1,0,0,5,20,33,0,58,58,1,0,1,1,11,14,16,2,41,43,0,0,0,0,0,1,1,0,2,2,0,0,1,1,1,1,4,2,6,8,138,2,10,27,265,Seattle
2021,11,28,3,0,8,7,23,30,48,15,101,116,1,0,4,3,9,13,25,7,47,54,1,0,1,2,10,13,16,3,39,42,0,0,0,0,2,0,3,0,5,5,1,0,3,2,2,4,4,5,10,15,148,5,18,21,259,Seattle
2022,11,28,4,0,0,2,19,37,39,2,95,97,2,0,0,1,4,11,14,1,29,30,2,0,0,1,11,17,20,1,48,49,0,0,0,0,1,1,5,0,7,7,0,0,0,0,3,8,0,0,11,11,123,7,13,22,260,Seattle
