year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2013,3,5,38,2,2,14,87,9,2,4,110,114,17,0,2,8,49,5,1,2,62,64,19,1,0,4,26,3,1,1,33,34,1,1,0,1,0,0,0,1,1,2,1,0,0,1,12,1,0,0,14,14,291,5,21,-243,-5,San Francisco
2014,3,5,30,4,4,21,83,10,2,8,114,122,15,2,2,14,45,5,1,4,64,68,13,1,1,5,27,4,1,2,36,38,0,0,0,0,0,0,0,0,0,0,2,1,1,2,11,1,0,2,14,16,309,2,26,-242,-4,San Francisco
2015,3,5,24,5,7,13,94,11,3,12,118,130,10,2,2,5,47,6,1,4,58,62,12,2,5,7,33,4,2,7,44,51,0,0,0,0,0,0,0,0,0,0,2,1,0,1,14,1,0,1,16,17,312,0,32,-241,-3,San Francisco
2016,3,5,26,7,4,16,68,16,4,11,100,111,15,2,2,8,36,9,1,4,53,57,7,4,2,7,30,5,3,6,42,48,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,2,0,1,5,6,258,1,19,-246,-8,San Francisco
2017,3,5,26,8,5,14,106,23,0,13,143,156,13,3,2,6,63,11,0,5,80,85,10,5,2,4,35,8,0,7,47,54,0,0,0,2,0,0,0,0,2,2,3,0,1,2,8,4,0,1,14,15,298,2,28,-245,-7,San Francisco
2018,3,5,25,5,5,9,74,14,1,10,97,107,13,3,3,2,45,6,1,6,53,59,10,0,2,6,22,6,0,2,34,36,0,0,0,1,1,0,0,0,2,2,2,2,0,0,6,2,0,2,8,10,238,2,19,-244,-6,San Francisco
2019,3,5,17,6,4,9,52,61,2,10,122,132,9,5,3,7,34,35,1,8,76,84,6,1,0,2,7,19,1,1,28,29,0,0,0,0,0,0,0,0,0,0,2,0,1,0,11,7,0,1,18,19,232,0,24,-243,-5,San Francisco
2020,3,5,14,8,9,12,51,66,1,17,129,146,9,5,4,6,25,26,0,9,57,66,4,2,5,6,20,27,1,7,53,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,13,0,1,19,20,256,1,31,-241,-3,San Francisco
2021,3,5,26,1,3,24,29,60,3,4,113,117,13,1,1,9,20,35,2,2,64,66,11,0,2,11,8,21,1,2,40,42,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,4,0,0,9,9,220,1,17,-247,-9,San Francisco
2022,3,5,21,4,4,19,47,105,3,8,171,179,11,1,1,10,22,63,2,2,95,97,7,3,3,9,20,35,0,6,64,70,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,1,0,12,12,286,1,23,-246,-8,San Francisco
2023,3,5,18,11,7,15,23,61,2,18,99,117,11,5,4,5,17,37,1,9,59,68,7,5,2,9,6,21,1,7,36,43,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,3,0,2,3,5,234,1,9,-245,-7,San Francisco
2024,3,5,22,6,6,13,34,38,4,12,85,97,8,2,3,4,25,13,3,5,42,47,11,4,3,8,5,20,0,7,33,40,1,0,0,1,1,0,0,0,2,2,2,0,0,0,3,5,1,0,8,8,210,3,23,-243,-5,San Francisco
2012,4,5,24,6,2,13,55,18,1,8,86,94,17,2,2,11,42,12,0,4,65,69,5,4,0,2,9,5,1,4,16,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,5,5,250,2,14,-213,25,San Francisco
2013,4,5,30,11,3,17,119,16,2,14,152,166,11,3,1,9,67,9,2,4,85,89,14,4,1,5,36,4,0,5,45,50,0,1,0,0,1,0,0,1,1,2,5,3,1,3,15,3,0,4,21,25,370,3,46,-212,26,San Francisco
2014,4,5,24,6,1,10,104,32,3,7,146,153,7,1,0,7,48,18,2,1,73,74,12,4,1,1,42,10,1,5,53,58,0,0,0,0,0,0,0,0,0,0,5,1,0,2,14,4,0,1,20,21,341,2,41,-211,27,San Francisco
2015,4,5,29,8,8,8,91,19,2,16,118,134,17,6,4,1,61,6,2,10,68,78,9,2,4,6,25,8,0,6,39,45,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,5,0,0,11,11,290,2,26,-210,28,San Francisco
2016,4,5,23,4,2,10,95,12,0,6,117,123,13,1,2,5,67,6,0,3,78,81,9,3,0,4,22,6,0,3,32,35,0,0,0,1,0,0,0,0,1,1,1,0,0,0,6,0,0,0,6,6,298,3,15,-215,23,San Francisco
2017,4,5,28,3,2,19,107,12,2,5,138,143,20,3,1,11,69,8,2,4,88,92,6,0,1,6,31,1,0,1,38,39,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,3,0,0,12,12,319,0,24,-214,24,San Francisco
2018,4,5,27,4,3,12,95,11,1,7,118,125,19,4,2,7,61,7,1,6,75,81,5,0,1,4,17,3,0,1,24,25,0,0,0,0,1,0,0,0,1,1,3,0,0,1,16,1,0,0,18,18,260,1,26,-213,25,San Francisco
2019,4,5,19,6,2,10,53,86,1,8,149,157,11,2,1,6,32,46,1,3,84,87,6,1,1,3,17,21,0,2,41,43,0,0,0,0,0,0,0,0,0,0,2,3,0,1,4,19,0,3,24,27,298,2,38,-212,26,San Francisco
2020,4,5,14,4,0,18,21,36,2,4,75,79,7,4,0,9,12,21,1,4,42,46,7,0,0,9,6,13,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,5,5,144,0,12,-210,28,San Francisco
2021,4,5,19,7,8,17,33,75,1,15,125,140,8,1,6,4,24,58,0,7,86,93,8,3,2,11,7,13,1,5,31,36,1,3,0,1,1,1,0,3,3,6,2,0,0,1,1,3,0,0,5,5,221,7,10,-216,22,San Francisco
2022,4,5,21,4,10,11,44,95,2,14,150,164,16,3,5,3,33,65,1,8,101,109,4,1,5,6,7,20,1,6,33,39,0,0,0,0,1,0,0,0,1,1,1,0,0,2,3,10,0,0,15,15,261,1,20,-215,23,San Francisco
2023,4,5,22,8,4,10,33,86,0,12,129,141,13,6,3,7,27,63,0,9,97,106,6,2,1,3,4,14,0,3,21,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,9,0,0,11,11,287,0,21,-214,24,San Francisco
2024,4,5,16,5,7,21,36,50,1,12,107,119,4,1,5,8,28,29,1,6,65,71,9,4,2,9,5,17,0,6,31,37,1,0,0,0,0,0,0,0,0,0,2,0,0,4,3,4,0,0,11,11,239,1,20,-212,26,San Francisco
2012,5,5,23,11,5,17,77,9,4,16,103,119,13,5,0,13,35,6,3,5,54,59,8,5,4,2,33,3,1,9,38,47,0,0,0,0,0,0,0,0,0,0,2,1,1,2,9,0,0,2,11,13,305,0,22,-183,55,San Francisco
2013,5,5,39,11,2,11,85,18,1,13,114,127,20,6,1,5,50,12,0,7,67,74,16,4,1,3,30,5,1,5,38,43,0,0,0,0,0,0,0,0,0,0,3,1,0,3,5,1,0,1,9,10,319,2,23,-182,56,San Francisco
2014,5,5,21,5,5,12,71,19,2,10,102,112,14,4,4,9,55,14,1,8,78,86,4,1,0,1,10,5,1,1,16,17,0,0,0,0,0,0,0,0,0,0,3,0,1,2,6,0,0,1,8,9,290,0,25,-181,57,San Francisco
2015,5,5,36,3,10,12,99,25,2,13,136,149,29,0,5,6,68,16,2,5,90,95,5,3,4,5,20,6,0,7,31,38,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,3,0,1,15,16,343,3,20,-180,58,San Francisco
2016,5,5,24,4,6,9,91,15,1,10,115,125,18,2,3,6,69,8,1,5,83,88,6,1,3,2,14,3,0,4,19,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,4,0,1,13,14,319,1,27,-185,53,San Francisco
2017,5,5,30,4,4,20,114,9,1,8,143,151,21,3,3,15,73,7,0,6,95,101,7,0,1,4,30,2,1,1,36,37,0,0,0,0,1,0,0,0,1,1,2,1,0,1,10,0,0,1,11,12,339,3,20,-184,54,San Francisco
2018,5,5,34,7,7,6,81,7,2,14,94,108,26,5,4,5,52,5,1,9,62,71,4,1,2,1,20,1,1,3,22,25,0,1,0,0,0,0,0,1,0,1,4,0,1,0,9,1,0,1,10,11,253,4,23,-183,55,San Francisco
2019,5,5,26,8,8,8,38,104,2,16,150,166,15,4,1,3,25,72,1,5,100,105,10,3,6,4,10,21,1,9,35,44,0,0,0,0,0,1,0,0,1,1,1,1,1,1,3,10,0,2,14,16,295,1,25,-182,56,San Francisco
2020,5,5,21,1,6,20,34,61,4,7,115,122,14,1,4,12,25,38,3,5,75,80,5,0,1,7,6,15,1,1,28,29,0,0,0,1,0,1,0,0,2,2,2,0,1,0,3,7,0,1,10,11,238,3,17,-180,58,San Francisco
2021,5,5,17,9,7,15,32,67,1,16,114,130,12,7,4,10,24,50,0,11,84,95,4,1,3,4,7,12,0,4,23,27,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,5,0,1,7,8,228,3,12,-186,52,San Francisco
2022,5,5,14,2,4,15,37,70,3,6,122,128,5,1,2,8,29,50,1,3,87,90,9,1,1,7,7,17,2,2,31,33,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,2,0,1,3,4,233,3,11,-185,53,San Francisco
2023,5,5,26,9,7,13,36,74,6,16,123,139,15,8,4,2,28,56,2,12,86,98,10,1,3,8,8,11,4,4,27,31,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,7,0,0,9,9,280,3,12,-184,54,San Francisco
2024,5,5,16,5,4,5,32,46,1,9,83,92,7,3,3,1,23,26,1,6,50,56,7,1,1,3,8,15,0,2,26,28,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,5,0,1,7,8,200,1,17,-182,56,San Francisco
2012,6,5,28,6,2,17,62,10,0,8,89,97,20,3,0,12,44,9,0,3,65,68,3,2,2,5,11,1,0,4,17,21,0,0,0,0,0,0,0,0,0,0,5,1,0,0,7,0,0,1,7,8,252,1,19,-152,86,San Francisco
2013,6,5,19,6,2,15,74,12,0,8,101,109,12,5,1,12,58,7,0,6,77,83,7,0,1,2,7,3,0,1,12,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,2,0,1,12,13,262,0,17,-151,87,San Francisco
2014,6,5,26,8,5,13,84,13,2,13,110,123,14,5,3,9,63,8,0,8,80,88,7,1,1,3,13,3,1,2,19,21,0,1,0,0,0,0,0,1,0,1,5,1,1,1,8,2,1,2,11,13,310,3,28,-150,88,San Francisco
2015,6,5,35,8,6,25,112,32,0,14,169,183,25,4,5,20,63,24,0,9,107,116,7,3,1,4,38,4,0,4,46,50,2,0,0,0,0,0,0,0,0,0,1,1,0,1,11,4,0,1,16,17,376,3,38,-149,89,San Francisco
2016,6,5,32,6,9,11,99,12,0,15,122,137,15,3,6,8,63,8,0,9,79,88,11,1,3,3,25,4,0,4,32,36,0,1,0,0,1,0,0,1,1,2,6,1,0,0,10,0,0,1,10,11,286,4,31,-154,84,San Francisco
2017,6,5,35,2,7,18,124,10,4,9,152,161,20,1,4,10,87,4,1,5,101,106,9,0,0,7,22,5,2,0,34,34,1,0,0,0,1,0,0,0,1,1,5,1,3,1,14,1,1,4,16,20,339,3,36,-153,85,San Francisco
2018,6,5,18,11,9,11,33,64,3,20,108,128,12,5,7,8,22,43,0,12,73,85,3,4,0,3,7,13,3,4,23,27,0,1,1,0,0,0,0,2,0,2,3,1,1,0,4,8,0,2,12,14,267,2,22,-152,86,San Francisco
2019,6,5,14,4,8,13,38,79,3,12,130,142,8,3,4,6,29,57,1,7,92,99,5,0,2,4,7,13,2,2,24,26,0,0,0,1,0,1,0,0,2,2,1,1,2,2,2,8,0,3,12,15,255,2,24,-151,87,San Francisco
2020,6,5,11,2,3,18,23,35,0,5,76,81,7,2,2,10,17,24,0,4,51,55,4,0,0,5,5,7,0,0,17,17,0,0,0,1,0,0,0,0,1,1,0,0,1,2,1,4,0,1,7,8,183,2,14,-149,89,San Francisco
2021,6,5,28,4,4,16,32,97,8,8,145,153,14,1,2,5,25,67,2,3,97,100,11,2,2,9,6,14,6,4,29,33,0,0,0,2,0,0,0,0,2,2,3,1,0,0,1,16,0,1,17,18,271,4,28,-155,83,San Francisco
2022,6,5,21,5,5,11,26,78,3,10,115,125,13,3,1,7,16,48,3,4,71,75,5,1,2,1,10,22,0,3,33,36,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,8,0,3,11,14,214,3,23,-154,84,San Francisco
2023,6,5,17,6,8,10,37,88,1,14,135,149,11,4,8,6,32,74,0,12,112,124,6,2,0,4,3,6,0,2,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,10,10,280,0,16,-153,85,San Francisco
2024,6,5,13,10,7,15,30,45,7,17,90,107,11,4,6,7,22,28,5,10,57,67,1,3,1,5,4,7,1,4,16,20,1,1,0,0,0,0,0,1,0,1,0,2,0,3,4,10,1,2,17,19,215,4,27,-151,87,San Francisco
2012,7,5,23,15,3,16,69,24,1,18,109,127,13,5,1,10,52,12,1,6,74,80,7,4,2,5,10,5,0,6,20,26,0,1,0,0,0,0,0,1,0,1,3,5,0,1,7,7,0,5,15,20,291,2,28,-122,116,San Francisco
2013,7,5,26,10,10,11,85,11,2,20,107,127,17,3,3,8,63,6,2,6,77,83,7,6,7,1,17,5,0,13,23,36,0,1,0,0,0,0,0,1,0,1,2,0,0,2,5,0,0,0,7,7,300,1,19,-121,117,San Francisco
2014,7,5,17,7,5,6,86,22,3,12,114,126,13,4,1,3,54,15,2,5,72,77,3,3,4,2,22,5,1,7,29,36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,2,0,0,13,13,298,0,28,-120,118,San Francisco
2015,7,5,23,6,4,11,94,25,0,10,130,140,16,1,2,8,72,21,0,3,101,104,2,5,2,3,13,3,0,7,19,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,1,0,0,10,10,305,0,31,-119,119,San Francisco
2016,7,5,23,5,2,13,84,17,3,7,114,121,19,2,2,8,62,13,2,4,83,87,3,3,0,3,14,4,1,3,21,24,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,10,10,287,0,18,-124,114,San Francisco
2017,7,5,29,9,4,8,112,12,3,13,132,145,22,6,3,7,82,8,2,9,97,106,4,3,1,1,18,4,1,4,23,27,0,0,0,0,1,0,0,0,1,1,3,0,0,0,11,0,0,0,11,11,324,2,28,-123,115,San Francisco
2018,7,5,22,11,6,15,46,110,3,17,171,188,12,6,5,12,40,89,2,11,141,152,10,4,1,3,4,11,1,5,18,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,0,1,12,13,324,1,18,-122,116,San Francisco
2019,7,5,20,8,5,16,50,96,2,13,162,175,10,1,3,10,43,73,1,4,126,130,6,5,1,5,4,13,1,6,22,28,0,0,0,0,0,2,0,0,2,2,4,2,1,1,3,8,0,3,12,15,295,2,20,-121,117,San Francisco
2020,7,5,28,4,8,19,24,41,0,12,84,96,11,3,5,6,20,25,0,8,51,59,11,1,3,11,3,9,0,4,23,27,1,0,0,0,0,0,0,0,0,0,5,0,0,2,1,7,0,0,10,10,184,2,20,-119,119,San Francisco
2021,7,5,30,5,5,7,35,117,3,10,159,169,13,3,2,4,30,91,0,5,125,130,12,0,3,3,2,14,2,3,19,22,1,0,0,0,0,2,0,0,2,2,4,2,0,0,3,10,1,2,13,15,295,3,24,-125,113,San Francisco
2022,7,5,19,11,7,16,43,68,3,18,127,145,7,3,2,8,36,45,3,5,89,94,10,6,4,6,4,13,0,10,23,33,1,0,0,0,0,0,0,0,0,0,1,2,1,2,3,10,0,3,15,18,266,1,22,-124,114,San Francisco
2023,7,5,29,8,3,15,23,92,5,11,130,141,15,5,1,7,20,68,2,6,95,101,10,2,1,6,0,14,2,3,20,23,1,0,0,0,0,0,0,0,0,0,3,1,1,2,3,10,1,2,15,17,302,2,29,-123,115,San Francisco
2024,7,5,18,2,10,13,29,68,0,12,110,122,10,1,4,7,25,39,0,5,71,76,7,1,5,5,4,20,0,6,29,35,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,8,0,1,9,10,245,1,21,-121,117,San Francisco
2012,8,5,22,7,5,16,77,21,1,12,114,126,14,2,5,10,46,14,0,7,70,77,7,5,0,5,26,6,1,5,37,42,0,0,0,0,1,0,0,0,1,1,1,0,0,1,4,1,0,0,6,6,299,1,18,-91,147,San Francisco
2013,8,5,12,6,2,3,88,12,2,8,103,111,4,4,1,2,60,7,0,5,69,74,6,1,1,1,15,2,2,2,18,20,0,0,0,0,2,0,0,0,2,2,2,1,0,0,11,3,0,1,14,15,266,5,23,-90,148,San Francisco
2014,8,5,24,13,6,17,93,12,0,19,122,141,11,8,5,9,70,8,0,13,87,100,8,3,1,5,15,3,0,4,23,27,1,0,0,0,1,0,0,0,1,1,4,2,0,3,7,1,0,2,11,13,307,4,27,-89,149,San Francisco
2015,8,5,30,3,4,14,104,23,3,7,141,148,21,2,1,10,77,14,3,3,101,104,5,1,2,4,20,7,0,3,31,34,0,0,0,0,0,0,0,0,0,0,4,0,1,0,7,2,0,1,9,10,361,0,32,-88,150,San Francisco
2016,8,5,21,5,2,17,119,18,1,7,154,161,12,3,2,10,83,10,1,5,103,108,3,2,0,5,20,7,0,2,32,34,0,0,0,0,1,1,0,0,2,2,6,0,0,2,15,0,0,0,17,17,348,3,35,-93,145,San Francisco
2017,8,5,28,6,7,16,124,14,2,13,154,167,17,3,5,9,80,8,1,8,97,105,8,1,0,6,35,4,1,1,45,46,1,0,0,0,0,0,0,0,0,0,2,2,2,1,9,2,0,4,12,16,334,2,29,-92,146,San Francisco
2018,8,5,31,10,2,16,48,128,2,12,192,204,21,4,2,12,35,89,1,6,136,142,7,5,0,2,10,25,0,5,37,42,0,0,0,0,1,0,0,0,1,1,3,1,0,2,2,14,1,1,18,19,335,2,29,-91,147,San Francisco
2019,8,5,20,8,10,14,42,90,1,18,146,164,15,5,4,6,34,68,0,9,108,117,5,3,5,7,6,15,1,8,28,36,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,6,0,1,9,10,282,3,15,-90,148,San Francisco
2020,8,5,15,8,2,25,31,75,1,10,131,141,10,8,2,11,21,45,1,10,77,87,4,0,0,11,7,21,0,0,39,39,0,0,0,2,0,0,0,0,2,2,1,0,0,1,3,9,0,0,13,13,231,4,15,-88,150,San Francisco
2021,8,5,23,6,3,22,20,75,2,9,117,126,17,6,0,7,16,58,2,6,81,87,1,0,3,14,3,7,0,3,24,27,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,10,0,0,12,12,222,0,20,-94,144,San Francisco
2022,8,5,25,4,7,15,52,74,4,11,141,152,14,3,2,8,34,50,3,5,92,97,11,1,4,6,13,16,0,5,35,40,0,0,0,0,2,0,0,0,2,2,0,0,1,1,3,8,1,1,12,13,303,2,28,-93,145,San Francisco
2023,8,5,34,11,9,11,29,112,1,20,152,172,25,4,5,2,23,87,0,9,112,121,8,7,3,8,4,19,1,10,31,41,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,6,0,1,9,10,290,2,20,-92,146,San Francisco
2024,8,5,19,6,2,13,23,52,3,8,88,96,10,4,2,7,16,40,1,6,63,69,9,2,0,6,7,9,1,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,203,1,7,-90,148,San Francisco
2012,9,5,29,7,3,15,95,16,2,10,126,136,18,3,3,12,62,12,2,6,86,92,9,3,0,2,22,3,0,3,27,30,0,0,0,0,2,0,0,0,2,2,2,1,0,1,9,1,0,1,11,12,300,4,20,-60,178,San Francisco
2013,9,5,28,9,3,21,102,23,2,12,146,158,10,5,1,13,74,11,0,6,98,104,15,4,2,7,18,8,2,6,33,39,1,0,0,0,0,0,0,0,0,0,2,0,0,1,10,4,0,0,15,15,340,3,21,-59,179,San Francisco
2014,9,5,28,7,5,10,131,14,4,12,155,167,17,1,1,5,88,7,2,2,100,102,10,5,3,3,24,6,2,8,33,41,0,0,0,0,0,0,0,0,0,0,1,1,1,2,19,1,0,2,22,24,350,3,36,-58,180,San Francisco
2015,9,5,31,9,13,16,113,17,1,22,146,168,14,4,5,12,67,8,1,9,87,96,12,4,8,4,34,4,0,12,42,54,0,0,0,0,0,0,0,0,0,0,5,1,0,0,12,5,0,1,17,18,360,2,35,-57,181,San Francisco
2016,9,5,26,6,3,8,87,18,2,9,113,122,15,4,1,2,56,11,1,5,69,74,7,2,1,4,20,7,1,3,31,34,0,0,0,0,0,0,0,0,0,0,4,0,1,2,11,0,0,1,13,14,277,0,25,-62,176,San Francisco
2017,9,5,28,5,8,16,91,9,2,13,116,129,17,2,5,10,56,7,1,7,73,80,8,2,3,6,20,0,1,5,26,31,0,0,0,0,0,0,0,0,0,0,3,1,0,0,15,2,0,1,17,18,291,1,27,-61,177,San Francisco
2018,9,5,17,5,4,16,52,60,2,9,128,137,11,3,2,9,44,37,2,5,90,95,4,2,1,5,6,11,0,3,22,25,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,12,0,1,16,17,274,1,20,-60,178,San Francisco
2019,9,5,13,6,5,10,37,96,0,11,143,154,8,2,2,3,22,60,0,4,85,89,3,4,2,5,10,22,0,6,37,43,0,0,0,0,0,1,0,0,1,1,2,0,1,2,5,13,0,1,20,21,269,1,26,-59,179,San Francisco
2020,9,5,24,6,12,20,30,80,0,18,130,148,10,2,5,8,22,56,0,7,86,93,11,4,7,10,3,17,0,11,30,41,1,0,0,0,1,0,0,0,1,1,2,0,0,2,4,7,0,0,13,13,239,2,17,-57,181,San Francisco
2021,9,5,35,7,7,19,36,74,0,14,129,143,18,5,6,6,23,45,0,11,74,85,15,2,1,11,9,19,0,3,39,42,0,0,0,1,1,1,0,0,3,3,2,0,0,1,3,9,0,0,13,13,274,3,25,-63,175,San Francisco
2022,9,5,27,8,7,14,37,122,4,15,173,188,12,5,3,10,25,76,2,8,111,119,15,3,3,3,10,29,2,6,42,48,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,16,0,1,19,20,309,1,21,-62,176,San Francisco
2023,9,5,25,5,1,20,35,59,5,6,114,120,15,3,1,3,26,35,4,4,64,68,5,2,0,14,8,13,1,2,35,37,1,0,0,0,0,1,0,0,1,1,4,0,0,3,1,10,0,0,14,14,252,2,21,-61,177,San Francisco
2024,9,5,10,6,9,15,46,29,3,15,90,105,8,4,3,6,35,21,1,7,62,69,2,1,4,7,8,5,2,5,20,25,0,1,0,0,0,0,0,1,0,1,0,0,2,2,3,3,0,2,8,10,226,1,16,-59,179,San Francisco
2012,10,5,40,4,5,16,92,11,4,9,119,128,24,2,2,9,49,5,1,4,63,67,10,2,2,7,31,3,2,4,41,45,1,0,0,0,2,0,0,0,2,2,5,0,1,0,10,3,1,1,13,14,331,4,29,-30,208,San Francisco
2013,10,5,30,13,5,7,102,17,3,18,126,144,18,8,2,3,50,9,2,10,62,72,8,5,2,1,36,8,1,7,45,52,0,0,0,0,1,0,0,0,1,1,4,0,1,3,15,0,0,1,18,19,342,3,32,-29,209,San Francisco
2014,10,5,23,13,8,10,100,20,2,21,130,151,11,0,2,6,61,9,0,2,76,78,11,12,6,2,33,7,1,18,42,60,0,1,0,0,0,0,0,1,0,1,1,0,0,2,6,4,1,0,12,12,331,5,22,-28,210,San Francisco
2015,10,5,30,7,7,15,84,24,4,14,123,137,16,4,2,10,44,15,2,6,69,75,13,2,3,3,19,6,2,5,28,33,1,0,0,0,1,0,0,0,1,1,0,1,2,2,20,3,0,3,25,28,312,4,36,-27,211,San Francisco
2016,10,5,16,10,11,6,124,13,2,21,143,164,10,5,7,4,76,8,1,12,88,100,4,3,2,1,33,5,1,5,39,44,0,0,0,0,1,0,0,0,1,1,2,2,2,1,14,0,0,4,15,19,322,5,34,-32,206,San Francisco
2017,10,5,29,7,1,16,127,24,1,8,167,175,23,2,0,11,77,11,0,2,99,101,4,4,1,1,34,7,1,5,42,47,0,0,0,3,1,0,0,0,4,4,2,1,0,1,15,6,0,1,22,23,332,6,29,-31,207,San Francisco
2018,10,5,22,7,5,19,57,88,0,12,164,176,9,1,2,11,36,46,0,3,93,96,8,5,3,8,17,33,0,8,58,66,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,9,0,1,13,14,326,2,28,-30,208,San Francisco
2019,10,5,23,6,3,9,72,115,2,9,196,205,12,1,0,5,41,69,1,1,115,116,9,5,3,3,28,34,1,8,65,73,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,12,0,0,16,16,333,2,25,-29,209,San Francisco
2020,10,5,27,4,5,26,26,37,0,9,89,98,10,2,3,8,19,22,0,5,49,54,14,1,1,16,5,9,0,2,30,32,0,0,0,1,0,3,0,0,4,4,3,1,1,1,2,3,0,2,6,8,215,4,13,-27,211,San Francisco
2021,10,5,22,3,3,8,34,67,5,6,109,115,11,2,1,3,23,40,1,3,66,69,9,1,2,4,7,16,3,3,27,30,0,0,0,1,1,1,0,0,3,3,2,0,0,0,3,10,1,0,13,13,241,3,22,-33,205,San Francisco
2022,10,5,16,7,11,11,49,98,4,18,158,176,3,4,4,5,24,44,2,8,73,81,10,3,6,5,21,39,2,9,65,74,1,0,0,0,1,0,0,0,1,1,2,0,1,1,3,15,0,1,19,20,295,2,30,-32,206,San Francisco
2023,10,5,14,8,4,11,26,45,5,12,82,94,6,3,1,4,18,27,2,4,49,53,5,4,3,7,6,9,3,7,22,29,0,1,0,0,0,1,0,1,1,2,3,0,0,0,2,8,0,0,10,10,217,3,18,-31,207,San Francisco
2024,10,5,15,7,5,10,35,41,1,12,86,98,11,4,3,3,17,19,0,7,39,46,3,3,2,7,13,16,1,5,36,41,0,0,0,0,0,1,0,0,1,1,1,0,0,0,5,5,0,0,10,10,217,2,17,-29,209,San Francisco
2012,11,5,25,6,3,18,93,14,1,9,125,134,9,2,0,10,42,4,1,2,56,58,12,4,1,7,38,7,0,5,52,57,2,0,0,0,1,0,0,0,1,1,2,0,2,1,12,3,0,2,16,18,301,4,32,1,239,San Francisco
2013,11,5,30,5,1,8,87,10,2,6,105,111,12,2,1,3,51,3,2,3,57,60,13,3,0,4,33,6,0,3,43,46,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,1,0,0,5,5,296,1,28,2,240,San Francisco
2014,11,5,29,2,5,8,105,25,0,7,138,145,12,1,1,5,55,11,0,2,71,73,16,1,4,3,37,12,0,5,52,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,2,0,0,15,15,329,1,30,3,241,San Francisco
2015,11,5,23,6,3,4,84,21,2,9,109,118,12,3,1,0,41,6,2,4,47,51,11,3,2,3,29,9,0,5,41,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,0,0,21,21,303,1,34,4,242,San Francisco
2016,11,5,33,2,6,8,116,18,1,8,142,150,16,1,2,4,59,10,1,3,73,76,14,1,3,4,48,7,0,4,59,63,0,0,0,0,0,0,0,0,0,0,3,0,1,0,9,1,0,1,10,11,323,1,27,-1,237,San Francisco
