city,year,month,day,temperature_sunrise,precipitation_sunrise,humidity_sunrise,visibility_sunrise,temperature_sunset,precipitation_sunset,humidity_sunset,visibility_sunset
Austin,2015,2,9,11.12,0,88.45,14863,25.7,0,30.92,16069.75
Austin,2015,2,10,9.3,0,78.17,16069.75,24.18,0,33.54,16069.75
Austin,2015,2,11,9.38,0,89.74,16069.75,22.92,0,41,16069.75
Austin,2015,2,12,14.15,0,56.59,16069.75,14,0,41.81,16069.75
Austin,2015,2,13,5.55,0,73.17,16069.75,17.9,0,41.18,16069.75
Austin,2015,2,14,9.6,0,79.66,15265.25,23.32,0,42.2,16069.75
Austin,2015,2,15,12.25,0,89.99,14058.5,17.92,0,84.3,14468.5
Austin,2015,2,16,18.55,0,86.24,16077.5,3.95,0.3,76.86,15456.38
Austin,2015,2,17,2.5,0,72.77,16069.75,8.32,0,45.45,16069.75
Austin,2015,2,18,1.95,0,79.52,16093,16.67,0,29.64,16093
Austin,2015,2,19,2.8,0,76.32,16069.75,18.45,0,48.21,16069.75
Austin,2015,2,20,12.75,0,85.2,16093,20.3,0,69.45,16069.75
Austin,2015,2,21,18.9,0,81.28,16069.75,23.88,0,60.97,16077.5
Austin,2015,2,22,12.8,0,71.14,16069.75,12.07,0.5,90.8,6730.5
Austin,2015,2,23,2.3,0,86.82,16069.75,0.83,0,93.64,10859.17
Austin,2015,2,24,-1.1,0,87.59,15265.25,1.65,0,77.94,16077.5
Austin,2015,2,25,1.4,0,96.18,3349.17,12.52,0.3,46.47,16069.75
Austin,2015,2,26,0.4,0,87.52,16069.75,7.97,0,68.2,11184.67
Austin,2015,2,27,2.2,0,55.67,16069.75,1.93,0,66.21,16077.5
Austin,2015,2,28,-0.7,0,87.47,14222.25,2.25,1,97.16,9089.75
Austin,2015,3,1,1.7,0.8,98.96,5621,5.2,0,97.42,8205.83
Austin,2015,3,2,3.92,0.8,97.28,6031.17,6.28,0,89.01,12851.25
Austin,2015,3,3,5,0,100,1404.25,11.25,0.3,99.59,703.25
Austin,2015,3,4,14.35,0,98.37,1103.88,19.66,3,99.62,3016
Austin,2015,3,5,1.77,0.3,97.16,16069.75,6.12,0,41.85,16069.75
Austin,2015,3,6,-3.17,0,75.19,16069.75,9.85,0,35.04,16069.75
Austin,2015,3,7,4.6,0,71.86,16069.75,13.3,0,34.3,16069.75
Austin,2015,3,8,11.52,0,55.45,16069.75,10.6,2,96.12,3618.5
Austin,2015,3,9,8.98,6,99.59,3116.62,10.45,26,99.03,8241.75
Austin,2015,3,10,11.2,0,94.58,16077.5,16.36,0,68.99,16077.5
Austin,2015,3,11,12.78,0,86.78,16069.75,14,0,76.27,16069.75
Austin,2015,3,12,12.65,0,83.26,16069.75,20,0,59.98,16069.75
Austin,2015,3,13,12.62,0,94.15,15265.25,22.75,0,48.59,16069.75
Austin,2015,3,14,13.07,0,85.31,16069.75,23.32,0,40.19,16069.75
Austin,2015,3,15,11.68,0,83.55,16069.75,18.24,0,65.52,16081.38
Austin,2015,3,16,10.25,0,94.04,14863,22.9,0,54.95,16069.75
Austin,2015,3,17,17.2,0,96.9,9992,21.76,0,79.99,14671.5
Austin,2015,3,18,19.45,0.3,82.64,14862.75,24.6,1,58.34,16069.75
Austin,2015,3,19,17.88,0,91.84,16069.75,25.14,0,69.91,16081.38
Austin,2015,3,20,19.85,0,90.89,11199,18.27,0,90.53,6393.17
Austin,2015,3,21,14.07,4,96.7,16081.38,14.85,1,98.27,5925.75
Austin,2015,3,22,15,0,95.83,15244.17,22.77,0,56.81,16069.75
Austin,2015,3,23,12.25,0,97.42,13656.25,24,0,58.84,16069.75
Austin,2015,3,24,16.95,0,89.5,16069.75,24.3,0,63.58,16069.75
Austin,2015,3,25,17.48,0,91.75,16069.75,25.98,0,57.06,16069.75
Austin,2015,3,26,19.27,0,91.12,16069.75,17.9,0,51.77,16069.75
Austin,2015,3,27,10.55,0,56.63,16069.75,25.02,0,23.51,16069.75
Austin,2015,3,28,9.57,0,82.93,16069.75,26.55,0,27.81,16069.75
Austin,2015,3,29,14.43,0,77.79,16069.75,26.65,0,47.5,16069.75
Austin,2015,3,30,16.65,0,93.75,16069.75,23.88,0,68.91,16069.75
Austin,2015,3,31,18.96,0,93.02,15075.75,25.42,0,59.55,16069.75
Austin,2015,4,1,20.78,0,89.16,11231.88,24.3,0,71.56,16077.5
Austin,2015,4,2,20.87,0,88.62,16077.5,25.42,0,73.45,11503.75
Austin,2015,4,3,20.1,0,90.73,14200.33,26.83,0,64.62,14265.25
Austin,2015,4,4,18.2,0,49.8,16069.75,17.48,0,54.11,16069.75
Austin,2015,4,5,16.12,0,73.22,16069.75,16.4,0.5,98.31,2509
Austin,2015,4,6,18.7,0,98.73,9919.83,26.7,0,60.19,16093
Austin,2015,4,7,20.74,0,89.64,15813.21,28.72,0,56.16,16069.75
Austin,2015,4,8,20.98,0,89.38,16069.75,24.92,0,77.19,13265.5
Austin,2015,4,9,21.7,0,85.07,16077.5,29,0,61.48,16069.75
Austin,2015,4,10,20.8,0,84.3,15276.75,17.23,2,67.4,16069.75
Austin,2015,4,11,16.1,0,80.94,16069.75,19.7,0,89.64,10051.25
Austin,2015,4,12,18.77,0,99.18,5175.62,24.85,0.3,74.94,14910.83
Austin,2015,4,13,20.63,0,95.29,12728.67,27.5,0,54.14,16069.75
Austin,2015,4,14,18.33,0,85.63,16069.75,23.02,0,53.97,16069.75
Austin,2015,4,15,14.3,0,79.24,16069.75,25.02,0,52.47,16069.75
Austin,2015,4,16,19.34,0,94.37,9705.67,25.27,0,70.16,16069.75
Austin,2015,4,17,19.1,0,94.89,16077.5,22.8,0,78.68,16069.75
Austin,2015,4,18,18.27,2,98.34,16069.75,23.48,0,74.2,16069.75
Austin,2015,4,19,14.33,14,99.47,15273,29.55,0,45.57,16069.75
Austin,2015,4,20,17.92,0,56.12,16069.75,21.12,0,37.11,16069.75
Austin,2015,4,21,11.68,0,86.81,16069.75,24.7,0,47.52,16069.75
Austin,2015,4,22,19.55,0,90.42,15265.25,24.85,0,71.31,16069.75
Austin,2015,4,23,20.73,0,90.07,16069.75,26.12,0,79.19,16069.75
Austin,2015,4,24,23.3,0,92.21,10851.38,26.76,6,78.99,15476
Austin,2015,4,25,23.21,0,95.95,10405.75,32.23,0,25.26,16069.75
Austin,2015,4,26,21.91,0,91.74,13466.5,27.9,2,66.59,16069.75
Austin,2015,4,27,19.92,0,95.57,7059.38,26.52,0,58.02,16069.75
Austin,2015,4,28,17.88,0,81.34,16069.75,15,0,74.43,16069.75
Austin,2015,4,29,11.55,0,80.64,16069.75,22.75,0,36.16,16069.75
Austin,2015,4,30,10.7,0,89.08,16069.75,25.3,0,35.06,16069.75
Austin,2015,5,1,12.25,0,89.95,16069.75,26.95,0,36.52,16069.75
Austin,2015,5,2,14.3,0,88.28,16069.75,26.27,0,42.63,16069.75
Austin,2015,5,3,14.55,0,88.96,16069.75,27.1,0,47.28,16069.75
Austin,2015,5,4,18.48,0,90.52,16069.75,28.18,0,52.37,16069.75
Austin,2015,5,5,18.5,0,88.74,16069.75,26.55,0,59.67,16069.75
Austin,2015,5,6,21.78,98,99.4,14910.83,29.18,0,60.52,16069.75
Austin,2015,5,7,22.8,0,89.51,16069.75,27.5,0.5,70.71,16069.75
Austin,2015,5,8,23.4,0,92.57,15675.25,26.8,0,77.25,8310.92
Austin,2015,5,9,21.83,0,95.75,12253.75,28.75,0.5,64.58,16069.75
Austin,2015,5,10,24.33,0,90.85,12326.67,29.4,0,58.54,16069.75
Austin,2015,5,11,24.55,0,91.34,12656.25,22.1,10,86.51,16069.75
Austin,2015,5,12,20,0,90.29,16077.5,19.4,2,97.59,10655.75
Austin,2015,5,13,19.02,0,98.35,15265.25,18,21,100,8446.88
Austin,2015,5,14,19.43,0.5,98.9,10109.67,28.85,2,69.98,16069.75
Austin,2015,5,15,22.48,0,94.63,15265.25,20.42,8,94.8,16069.75
Austin,2015,5,16,19.23,0,98.9,13663.5,29.65,0,66.05,15207.83
Austin,2015,5,17,24.05,0,90.02,12253.75,25.42,24,77.3,16069.75
Austin,2015,5,18,23.13,0.3,94.53,15541.17,29.18,0,73.46,14976
Austin,2015,5,19,23,0,97.23,10851.25,29.73,0,65.52,15569.75
Austin,2015,5,20,23.2,0,93.5,15265.25,29.55,0,64.18,14460.75
Austin,2015,5,21,22.82,8,91.31,15569.75,20.67,0,74.75,16077.5
Austin,2015,5,22,16.82,0,98.3,6828.25,24.17,0.5,84.5,13253.75
Austin,2015,5,23,23,0.3,94.63,14939.67,26.79,0,75.3,12046.58
Austin,2015,5,24,18.23,0,100,14886,25.83,0,73.98,16093
Austin,2015,5,25,22.13,0,96.87,16077.5,25.95,0,84.98,12460.62
Austin,2015,5,26,19.02,0,99.09,13569.75,29.83,0,69.05,15744.17
Austin,2015,5,27,24.55,0,93.65,13960.75,26.4,0,86.07,16077.5
Austin,2015,5,28,23.5,0,92.22,16069.75,26.35,2,84.65,14744.17
Austin,2015,5,29,19.08,1,96.52,8598.69,29.3,0,55.85,16069.75
Austin,2015,5,30,21.95,0,92.32,16069.75,28.98,0,59.55,16069.75
Austin,2015,5,31,20.7,0,92.69,16069.75,26.4,0,57.59,16069.75
Austin,2015,6,1,18.62,0,96.03,13656.25,29.27,0,51.73,16069.75
Austin,2015,6,2,20.25,0,94.69,16069.75,30.3,0,50.43,16069.75
Austin,2015,6,3,21.1,0,89.8,16069.75,30.3,0,49.12,16069.75
Austin,2015,6,4,20.82,0,93.1,16069.75,30.3,0,48.66,16069.75
Austin,2015,6,5,21.1,0,92.38,16069.75,30.45,0,51.26,16069.75
Austin,2015,6,6,22.2,0,91.73,16069.75,30.6,0,49.59,16069.75
Austin,2015,6,7,22.1,0,89.83,16069.75,30.27,0,49.29,16069.75
Austin,2015,6,8,23.2,0,87.12,16069.75,31.8,0,46.24,16069.75
Austin,2015,6,9,23.73,0,86.54,16069.75,33.2,0,39.96,16069.75
Austin,2015,6,10,22.78,0,88.33,16069.75,32.52,0,48.96,16069.75
Austin,2015,6,11,24.15,0,85.22,16069.75,32.62,0,50.05,16069.75
Austin,2015,6,12,23.5,0,94.5,16069.75,31.68,0,55.87,16069.75
Austin,2015,6,13,24.2,0.3,91.68,16077.5,33.08,0,50.41,16069.75
Austin,2015,6,14,25.66,0,85.98,16081.38,28.52,15,74.27,16077.5
Austin,2015,6,15,22.42,0,98.4,13253.5,30.28,0.5,66.93,16077.5
Austin,2015,6,16,23.95,0,92.07,16083.7,24.83,18,94.31,12203.33
Austin,2015,6,17,22.35,0,100,7241.75,29.85,0.3,69.92,16069.75
Austin,2015,6,18,23.68,0,98.94,15273,30.45,0,65.77,16069.75
Austin,2015,6,19,24.15,0,93.53,14460.75,27.38,27,77.43,16069.75
Austin,2015,6,20,23.1,0.3,98.39,12448.75,28.02,0,76.96,16069.75
Austin,2015,6,21,23.13,0,96.26,16077.5,28.2,22,79.1,14460.75
Austin,2015,6,22,22.03,2,99.5,16077.5,30,0,67.56,16069.75
Austin,2015,6,23,22.58,0,98.47,13529.67,31.8,0,56.82,16069.75
Austin,2015,6,24,23.62,0,95.4,15265.25,30.85,0,62.22,16069.75
Austin,2015,6,25,22.8,0,96.91,16069.75,31.4,0,57.68,16069.75
Austin,2015,6,26,24.72,0,92.91,16069.75,31.8,0,56.39,16069.75
Austin,2015,6,27,25.12,0,92.35,16069.75,30.4,0,63.91,16069.75
Austin,2015,6,28,24.3,0,90.42,16069.75,28.95,0,72.11,11091
Austin,2015,6,29,23.2,0,96.24,16069.75,32.25,0,57.36,16069.75
Austin,2015,6,30,24.15,0,98.53,12874.5,31.83,0,57.25,16069.75
Austin,2015,7,1,21.55,0,98.39,16069.75,30.3,0,63.55,16069.75
Austin,2015,7,2,21.38,0,98.38,14326.67,30.45,0,61.39,16069.75
Austin,2015,7,3,23.9,0,95.26,13656.25,31.95,0,56.01,16069.75
Austin,2015,7,4,23.9,0,95.39,14058.5,31.68,0,57.32,16069.75
Austin,2015,7,5,24.78,0,96.26,15273,31.12,0,61.79,15667.5
Austin,2015,7,6,25.88,0,87.58,15265.25,32.62,0,53.07,16069.75
Austin,2015,7,7,25.58,0,91.36,13664,32.22,0,55.31,16069.75
Austin,2015,7,8,26.02,0,88.1,14736.67,31.42,0,55.26,15569.75
Austin,2015,7,9,25.66,0,89.33,13216.75,32.62,0,47.4,16069.75
Austin,2015,7,10,20.95,0,93.95,14460.75,32.92,0,47.68,16069.75
Austin,2015,7,11,21.68,0,89.6,16069.75,31.82,0,49.85,16069.75
Austin,2015,7,12,24.3,0,91.02,16069.75,32.5,0,52.41,16069.75
Austin,2015,7,13,24.42,0,90.33,16069.75,33.47,0,47.55,16069.75
Austin,2015,7,14,24.15,0,89.77,16069.75,33.47,0,42.56,16069.75
Austin,2015,7,15,22.75,0,91.11,16069.75,33.05,0,45.79,16069.75
Austin,2015,7,16,23.42,0,90.14,16069.75,32.9,0,47.9,16069.75
Austin,2015,7,17,24.97,0,88.74,16069.75,34.17,0,47.35,16069.75
Austin,2015,7,18,25.58,0,90.54,16069.75,34.15,0,48.13,16069.75
Austin,2015,7,19,25.73,0,87.69,16069.75,34.15,0,49.1,16069.75
Austin,2015,7,20,24.55,0,89.77,16069.75,33.62,0,47.14,16069.75
Austin,2015,7,21,25.25,0,86.86,16069.75,34,0,42.78,16069.75
Austin,2015,7,22,25.25,0,86.71,16069.75,33.6,0,48.37,16069.75
Austin,2015,7,23,24.55,0,87.23,15265.25,35.28,0,40.86,16069.75
Austin,2015,7,24,23.88,0,89.85,16069.75,34.7,0,44.43,16069.75
Austin,2015,7,25,24.55,0,89.77,16069.75,33.85,0,44.59,16069.75
Austin,2015,7,26,25.98,0,88.74,16069.75,34,0,49.4,16069.75
Austin,2015,7,27,25.85,0,91.36,14460.75,35.15,0,42.59,16069.75
Austin,2015,7,28,24.55,0,93.5,14460.75,35.25,0,42.76,16069.75
Austin,2015,7,29,25.23,0,87.37,16069.75,35.3,0,42.2,16069.75
Austin,2015,7,30,26.12,0,78.34,16069.75,36.68,0,29.01,16069.75
Austin,2015,7,31,26.55,0,71.43,16069.75,37.48,0,37.44,16069.75
Austin,2015,8,1,23.9,0,78.08,16069.75,34.7,0,31.52,16069.75
Austin,2015,8,2,22.52,0,79.67,16069.75,35.3,0,28.27,16069.75
Austin,2015,8,3,25,0,75.86,16069.75,35.45,0,30.76,16069.75
Austin,2015,8,4,25.68,0,78.52,16069.75,34.83,0,42.33,16077.5
Austin,2015,8,5,26.61,0,85.44,16081.38,35.3,0,41.04,16069.75
Austin,2015,8,6,25.98,0,83.68,16069.75,35.85,0,44.2,16069.75
Austin,2015,8,7,25.85,0,83.04,16069.75,35.55,0,39.39,16069.75
Austin,2015,8,8,25.15,0,89.38,16069.75,35.55,0,44.48,16093
Austin,2015,8,9,25,0,90.32,16093,36.1,0,36.18,16093
Austin,2015,8,10,24.7,0,92.24,16093,37.2,0,25.33,16093
Austin,2015,8,11,23.85,0,79.17,16093,38.05,0,27.77,16093
Austin,2015,8,12,27.5,0,68.23,16093,37.9,0,33.69,16069.75
Austin,2015,8,13,26.7,0,74.05,16069.75,37.1,0,33.95,16069.75
Austin,2015,8,14,27.65,0,73.44,16069.75,36.12,0,39.18,16069.75
Austin,2015,8,15,27.38,0,72.55,16069.75,34.58,0,34.09,16069.75
Austin,2015,8,16,24.18,0,82.54,16069.75,34.6,0,34.4,16069.75
Austin,2015,8,17,23.73,0,79.77,16069.75,33.33,0,42.89,16069.75
Austin,2015,8,18,25.4,0,83.29,16069.75,34.55,0,43.21,16069.75
Austin,2015,8,19,26.67,0,83.48,16069.75,33.88,0,47.61,16069.75
Austin,2015,8,20,27.18,0,79.16,16077.5,24.64,0,87.91,12859
Austin,2015,8,21,22.35,0,98.39,15265.25,28.23,0,71.29,16069.75
Austin,2015,8,22,25.15,0,91.37,16069.75,34.6,0,44.4,16069.75
Austin,2015,8,23,24.75,0,96.66,16093,35.3,0,42.95,16069.75
Austin,2015,8,24,25.98,0,84.34,16069.75,35.15,0,38.58,16069.75
Austin,2015,8,25,25.82,0,76.13,16069.75,36.25,0,34.7,16069.75
Austin,2015,8,26,23.2,0,84.63,16069.75,33.33,0,47.15,16069.75
Austin,2015,8,27,23.2,0,85.04,16069.75,33.62,0,36.05,16069.75
Austin,2015,8,28,20.95,0,76.87,15667.5,34.15,0,30.99,16069.75
Austin,2015,8,29,23.08,0,77.34,16069.75,33.2,0,38.81,16069.75
Austin,2015,8,30,25.12,0,67.55,16069.75,32.38,0,39.33,16069.75
Austin,2015,8,31,22.25,0,83.72,16069.75,33.02,0,38.89,16069.75
Austin,2015,9,1,23.08,0,89.96,16069.75,30.45,0,59.32,14170.38
Austin,2015,9,2,21.25,0,87.1,16069.75,31.68,0,45.39,16069.75
Austin,2015,9,3,22.23,0,88.43,16069.75,32.38,0,45.47,16069.75
Austin,2015,9,4,23.69,0,88.88,16081.38,33.75,0,42.95,16069.75
Austin,2015,9,5,24.47,0,89.31,16069.75,35.58,0.3,39.6,16069.75
Austin,2015,9,6,25.55,0,88.63,16077.5,33.9,0,42.55,16069.75
Austin,2015,9,7,25.4,0,83.49,16069.75,34.58,0,39.49,16069.75
Austin,2015,9,8,25.55,0,80.24,16069.75,34.88,0,38.93,16069.75
Austin,2015,9,9,25.7,0,82.75,16069.75,31.82,0,51.04,16069.75
Austin,2015,9,10,24.21,27,95.28,15675.25,34.33,0,44.24,16069.75
Austin,2015,9,11,23.08,0.3,98.22,10242,31.8,0,51.91,16069.75
Austin,2015,9,12,22.58,0,96.9,11510.25,30.7,0,36.5,16069.75
Austin,2015,9,13,17.5,0,78.3,16069.75,30.83,0,23.91,16069.75
Austin,2015,9,14,19.02,0,75.21,16069.75,30.27,0,33.43,16069.75
Austin,2015,9,15,22.42,0,85.81,16077.5,31.1,0,54.43,16069.75
Austin,2015,9,16,23.75,0,90.32,16081.38,30.83,1,59.17,16069.75
Austin,2015,9,17,23.92,0,90.66,16069.75,32.77,0,47.2,16069.75
Austin,2015,9,18,24.7,0,88.51,16069.75,32.62,0,44.16,16069.75
Austin,2015,9,19,23.85,0,89.71,16077.5,32.62,0,39.77,16069.75
Austin,2015,9,20,20.85,0,84.95,14484,32.65,0,32.65,16093
Austin,2015,9,21,23.62,0,81.99,16093,33.33,0,30.25,16093
Austin,2015,9,22,22.08,0,77.25,16093,33.33,0,38.78,16093
Austin,2015,9,23,21.68,0,86.89,15265.25,32.52,0,33.61,16069.75
Austin,2015,9,24,19.7,0,74.76,16069.75,31.83,0,32.9,16069.75
Austin,2015,9,25,21.82,0,77.26,16069.75,31.68,0,41.03,16069.75
Austin,2015,9,26,20.98,0,90.68,14058.5,33.05,0,31.57,16069.75
Austin,2015,9,27,19.45,0,83.96,15265.25,32.62,0,29.02,16069.75
Austin,2015,9,28,20.85,0,85.65,12851.25,29.17,0,46.5,16069.75
Austin,2015,9,29,19.85,0,88.99,16069.75,31.53,0,43.94,16069.75
Austin,2015,9,30,21.38,0,83.52,16069.75,32.38,0,37.92,16069.75
Austin,2015,10,1,21.25,0,80.23,16069.75,32.9,0,34.92,14460.75
Austin,2015,10,2,22.5,0,58.54,16069.75,28.45,0,30.42,16069.75
Austin,2015,10,3,13.05,0,77.44,16093,26.83,0,29.46,16069.75
Austin,2015,10,4,15.95,0,70.05,16069.75,28.02,0,31.15,16069.75
Austin,2015,10,5,19.45,0,57.64,16069.75,26.8,0,39.05,16069.75
Austin,2015,10,6,17.08,0,81.55,16069.75,29.3,0,36.59,16069.75
Austin,2015,10,7,17.38,0,75.89,16069.75,30.55,0,39.67,16069.75
Austin,2015,10,8,20.85,0,85.48,16069.75,30.15,0,42.79,16069.75
Austin,2015,10,9,22.5,0,76.83,16069.75,29.45,0,48.17,16069.75
Austin,2015,10,10,23.05,0,65.66,16069.75,30.02,0,39.68,16069.75
Austin,2015,10,11,18.05,0,82.85,16069.75,33.6,0,35.64,16069.75
Austin,2015,10,12,22.9,0,75,16069.75,34.58,0,39.56,16069.75
Austin,2015,10,13,26.3,0,82.84,16077.5,32.23,0,11.32,16069.75
Austin,2015,10,14,14.97,0,62.18,16069.75,33.72,0,12.82,15069.75
Austin,2015,10,15,16.23,0,69.36,16069.75,32.23,0,29.98,16069.75
Austin,2015,10,16,15.12,0,84.92,16069.75,30.55,0,32.49,16069.75
Austin,2015,10,17,16.82,0,73.35,16069.75,28.32,0,28.76,16069.75
Austin,2015,10,18,13.88,0,65.72,16069.75,26.38,0,16.11,16069.75
Austin,2015,10,19,12.22,0,62.64,16069.75,27.77,0,26.85,16069.75
Austin,2015,10,20,14.85,0,75.86,16069.75,28.2,0,40.86,16069.75
Austin,2015,10,21,22.5,0,83.84,16077.5,29.3,0,54.7,16069.75
Austin,2015,10,22,21.89,0,86.26,16081.38,26.1,2,78.65,11258.25
Austin,2015,10,23,24.02,0,85.36,15265.25,25.09,0.8,90.3,7762.83
Austin,2015,10,24,24.3,0,92.13,15744.17,18.92,31,99.39,2411.67
Austin,2015,10,25,15,5,96.58,14319.75,17.25,7,84.42,16069.75
Austin,2015,10,26,17.2,0,72.16,16069.75,24.75,0,49.24,16069.75
Austin,2015,10,27,15.8,0,82.37,16069.75,26.8,0,33.02,16069.75
Austin,2015,10,28,15.28,0,81.57,16069.75,26.67,0,30.88,16069.75
Austin,2015,10,29,11.25,0,86.85,16069.75,26.38,0,36.36,15667.5
Austin,2015,10,30,21.62,0,85.12,14472.38,23.92,114,100,16069.75
Austin,2015,10,31,23.82,0.3,95.85,10698.75,22.7,0,82.14,16069.75
Austin,2015,11,1,17.32,0,89.95,16069.75,21.9,0.5,67.12,16069.75
Austin,2015,11,2,15,0,93.65,11906.25,25.85,0,54.6,16069.75
Austin,2015,11,3,15.05,0,94.5,16069.75,25.55,0,52.28,16093
Austin,2015,11,4,14.58,0,92.48,15265.25,25.53,0,64.74,16069.75
Austin,2015,11,5,23.22,0,84.26,15273,28.87,1,64.63,16077.5
Austin,2015,11,6,23.67,0,91.38,16081.38,20.82,0,47.04,16069.75
Austin,2015,11,7,15.87,0,82.53,15272.83,15.55,11,93.98,13655.75
Austin,2015,11,8,13.18,0,64.05,16077.5,19.02,0,48.67,16069.75
Austin,2015,11,9,11.95,0,77.38,16069.75,21.52,0,45.89,16069.75
Austin,2015,11,10,15,0,89.36,16069.75,22.9,0,74.84,16069.75
Austin,2015,11,11,22.38,0,87.3,16069.75,28.35,0,64.95,16077.5
Austin,2015,11,12,18.23,0,27.84,16069.75,20.68,0,29.36,16069.75
Austin,2015,11,13,15.73,0,47.28,16069.75,17.65,0,38.69,16069.75
Austin,2015,11,14,13.3,0,62.09,16069.75,18.33,0,50.35,16069.75
Austin,2015,11,15,11.93,0,85.69,16069.75,19.89,0,60.14,16069.75
Austin,2015,11,16,19.02,0,88.57,16069.75,23.47,0,84.5,15273
Austin,2015,11,17,23.9,0,87.55,15265.25,16.52,26,47.72,16069.75
Austin,2015,11,18,7.1,0,85.91,16069.75,20.85,0,33.54,16093
Austin,2015,11,19,8.47,0,82.15,16069.75,23.75,0,42.36,16069.75
Austin,2015,11,20,10.55,0,92.77,16069.75,23.72,0,49.02,16069.75
Austin,2015,11,21,16.88,0,92.93,16081.38,16.15,0,37.85,16069.75
Austin,2015,11,22,5,0,60.03,16093,11.52,0,35.63,16093
Austin,2015,11,23,-0.55,0,91.46,15288.5,16.15,0,29.13,16093
Austin,2015,11,24,8.75,0,79.63,16069.75,17.77,0,64.69,16069.75
Austin,2015,11,25,17.08,0,86.85,16069.75,24,0,65.09,16069.75
Austin,2015,11,26,20.57,0,85.23,16077.5,22.95,2,90,12257.67
Austin,2015,11,27,22.22,5,93.45,11826.5,23.08,4,83.01,16069.75
Austin,2015,11,28,5.27,3,94.33,12830.17,6.8,0,83.44,16069.75
Austin,2015,11,29,6.72,0.8,88.91,15410.83,7.6,0.5,90.36,10981.42
Austin,2015,11,30,7.78,0,90.53,12054.17,11.27,0,78.66,16069.75
Austin,2015,12,1,10.3,0,83.81,16069.75,13.32,0,59.23,16069.75
Austin,2015,12,2,7.62,0,91.91,16069.75,18.88,0,33.11,16069.75
Austin,2015,12,3,5.12,0,82.29,16069.75,15.55,0,39.44,16069.75
Austin,2015,12,4,3.2,0,90.74,16069.75,15.55,0,45.15,16069.75
Austin,2015,12,5,2.5,0,92.83,13656.25,16.52,0,41.13,16069.75
Austin,2015,12,6,5.53,0,91.47,13656.25,18.85,0,52.71,16069.75
Austin,2015,12,7,5.85,0,90.43,15265.25,18.08,0,49.87,14863
Austin,2015,12,8,5.68,0,90.2,15265.25,22.77,0,47.22,16069.75
Austin,2015,12,9,11.5,0,87.89,16069.75,22.48,0,35.48,16069.75
Austin,2015,12,10,11.93,0,86.05,14863,23.75,0,61.17,16069.75
Austin,2015,12,11,10.25,0,95.66,11101.25,23.05,0,72.36,14015.25
Austin,2015,12,12,21.96,0,82.64,14363,22.77,0.3,88.99,15265.25
Austin,2015,12,13,23.75,0,82.61,16069.75,12.62,0.8,87.7,16069.75
Austin,2015,12,14,8.75,0,75.53,16069.75,22.38,0,33.66,16069.75
Austin,2015,12,15,12.07,0,84.45,16069.75,22,0,78.49,16077.5
Austin,2015,12,16,16.95,0,40.06,16093,16.4,0,28.95,16069.75
Austin,2015,12,17,4.32,0,74.92,16069.75,15.97,0,31.86,16069.75
Austin,2015,12,18,7.35,0,50.1,16069.75,11.97,0,41.5,16069.75
Austin,2015,12,19,1.55,0,87.42,15288.5,17.1,0,47.95,16069.75
Austin,2015,12,20,10.43,0,90.43,16069.75,18.82,0,78.44,16077.5
Austin,2015,12,21,18.73,0,88.81,16069.75,21.92,0,71.66,16069.75
Austin,2015,12,22,9.83,0,93.49,16069.75,24.42,0,50.99,16069.75
Austin,2015,12,23,20.73,0,91.49,13790.17,26.95,0,23.28,16069.75
Austin,2015,12,24,11.8,0,75.2,16069.75,21.26,0,70.83,15276.88
Austin,2015,12,25,17.5,0,90.12,10460.5,17.8,0,68.2,15809.33
Austin,2015,12,26,22.3,0,89.74,12710.75,25.15,0,78.36,15265.25
Austin,2015,12,27,23.07,3,82.97,16077.5,7.5,18,92.83,15265.25
Austin,2015,12,28,2.83,10,79.09,16093,6.68,0,58.48,16069.75
Austin,2015,12,29,2.35,0,90.78,16093,8.32,0,60.82,16093
Austin,2015,12,30,7.14,0.5,96.59,4370.75,11.7,0,68.2,16093
Austin,2015,12,31,4.15,0,90.91,14484,11.12,0,65,16093
Austin,2016,1,1,9.15,0,65.36,16093,8.3,0,62.14,16093
Austin,2016,1,2,7.08,0,58.11,16093,8.48,0.3,50.2,16093
Austin,2016,1,3,5.97,4,89.22,16093,14.18,0,55.76,16093
Austin,2016,1,4,3.08,0,83.26,16093,13.2,0,39.37,16093
Austin,2016,1,5,0.38,0,93.02,16069.75,11.82,0,56.32,16069.75
Austin,2016,1,6,9.03,0,81.88,16069.75,10.15,0,85.35,9839.75
Austin,2016,1,7,11.6,0.3,96.25,2007.5,18.6,0,59.97,16069.75
Austin,2016,1,8,8.47,0,94.58,9431.5,17.42,0,77.14,13903.17
Austin,2016,1,9,14.43,0,51.86,16069.75,11.7,0,49.55,16093
Austin,2016,1,10,3.05,0,69.39,16069.75,8.2,0,44.56,16069.75
Austin,2016,1,11,1.82,0,72.3,16069.75,10.27,0,44.1,16069.75
Austin,2016,1,12,1.38,0,87.2,16069.75,16.95,0,37.78,16069.75
Austin,2016,1,13,2.65,0,87.68,16093,17.52,0,41.93,16069.75
Austin,2016,1,14,9.18,0,83.24,16069.75,18.95,0,69.22,16077.5
Austin,2016,1,15,12.93,0,90.56,16069.75,18.85,0,30.96,16069.75
Austin,2016,1,16,6.25,0,76.49,16069.75,12.1,0,63.57,16069.75
